figure,setting_index,distance,fidelity_target,factory_physical_size,metric_mode,trial,seed,n_qubits,k_t_per_qubit,layers_parallel,ratio,n_factories,makespan,metric_value
fig3,0,7,1e-08,2,cycles_per_t,5,9005,10,10,True,,9,598.0,53.82
fig3,0,7,1e-08,2,cycles_per_t,6,9006,10,10,True,,9,517.5,46.575
fig3,0,7,1e-08,2,cycles_per_t,7,9007,10,10,True,,9,436.0,39.24
fig3,0,7,1e-08,2,cycles_per_t,8,9008,10,10,True,,9,512.0,46.08
fig3,0,7,1e-08,2,cycles_per_t,9,9009,10,10,True,,9,506.0,45.54
fig3,0,7,1e-08,2,cycles_per_t,0,8000,10,10,True,,8,539.0,43.12
fig3,0,7,1e-08,2,cycles_per_t,1,8001,10,10,True,,8,650.0,52.0
fig3,0,7,1e-08,2,cycles_per_t,2,8002,10,10,True,,8,563.5,45.08
fig3,0,7,1e-08,2,cycles_per_t,3,8003,10,10,True,,8,536.0,42.88
fig3,0,7,1e-08,2,cycles_per_t,4,8004,10,10,True,,8,609.5,48.76
fig3,0,7,1e-08,2,cycles_per_t,5,8005,10,10,True,,8,570.5,45.64
fig3,0,7,1e-08,2,cycles_per_t,6,8006,10,10,True,,8,588.0,47.04
fig3,0,7,1e-08,2,cycles_per_t,7,8007,10,10,True,,8,602.0,48.16
fig3,0,7,1e-08,2,cycles_per_t,8,8008,10,10,True,,8,576.5,46.12
fig3,0,7,1e-08,2,cycles_per_t,9,8009,10,10,True,,8,597.5,47.8
fig3,0,7,1e-08,2,cycles_per_t,0,7000,10,10,True,,7,655.0,45.85
fig3,0,7,1e-08,2,cycles_per_t,1,7001,10,10,True,,7,693.5,48.545
fig3,0,7,1e-08,2,cycles_per_t,2,7002,10,10,True,,7,511.0,35.77
fig3,0,7,1e-08,2,cycles_per_t,3,7003,10,10,True,,7,625.0,43.75
fig3,0,7,1e-08,2,cycles_per_t,4,7004,10,10,True,,7,585.0,40.95
fig3,0,7,1e-08,2,cycles_per_t,5,7005,10,10,True,,7,550.5,38.535
fig3,0,7,1e-08,2,cycles_per_t,6,7006,10,10,True,,7,667.0,46.69
fig3,0,7,1e-08,2,cycles_per_t,7,7007,10,10,True,,7,649.0,45.43
fig3,0,7,1e-08,2,cycles_per_t,8,7008,10,10,True,,7,584.5,40.915
fig3,0,7,1e-08,2,cycles_per_t,9,7009,10,10,True,,7,617.5,43.225
fig3,0,7,1e-08,2,cycles_per_t,0,6000,10,10,True,,6,779.5,46.77
fig3,0,7,1e-08,2,cycles_per_t,1,6001,10,10,True,,6,742.5,44.55
fig3,0,7,1e-08,2,cycles_per_t,2,6002,10,10,True,,6,699.0,41.94
fig3,0,7,1e-08,2,cycles_per_t,3,6003,10,10,True,,6,758.0,45.48
fig3,0,7,1e-08,2,cycles_per_t,4,6004,10,10,True,,6,767.5,46.05
fig3,0,7,1e-08,2,cycles_per_t,5,6005,10,10,True,,6,708.5,42.51
fig3,0,7,1e-08,2,cycles_per_t,6,6006,10,10,True,,6,745.0,44.7
fig3,0,7,1e-08,2,cycles_per_t,7,6007,10,10,True,,6,804.5,48.27
fig3,0,7,1e-08,2,cycles_per_t,8,6008,10,10,True,,6,795.0,47.7
fig3,0,7,1e-08,2,cycles_per_t,9,6009,10,10,True,,6,643.5,38.61
fig3,0,7,1e-08,2,cycles_per_t,0,5000,10,10,True,,5,901.5,45.075
fig3,0,7,1e-08,2,cycles_per_t,1,5001,10,10,True,,5,798.5,39.925
fig3,0,7,1e-08,2,cycles_per_t,2,5002,10,10,True,,5,818.0,40.9
fig3,0,7,1e-08,2,cycles_per_t,3,5003,10,10,True,,5,885.5,44.275
fig3,0,7,1e-08,2,cycles_per_t,4,5004,10,10,True,,5,786.0,39.3
fig3,0,7,1e-08,2,cycles_per_t,5,5005,10,10,True,,5,967.0,48.35
fig3,0,7,1e-08,2,cycles_per_t,6,5006,10,10,True,,5,984.5,49.225
fig3,0,7,1e-08,2,cycles_per_t,7,5007,10,10,True,,5,912.5,45.625
fig3,0,7,1e-08,2,cycles_per_t,8,5008,10,10,True,,5,871.0,43.55
fig3,0,7,1e-08,2,cycles_per_t,9,5009,10,10,True,,5,868.5,43.425
fig3,0,7,1e-08,2,cycles_per_t,0,4000,10,10,True,,4,1093.5,43.74
fig3,0,7,1e-08,2,cycles_per_t,1,4001,10,10,True,,4,1145.0,45.8
fig3,0,7,1e-08,2,cycles_per_t,2,4002,10,10,True,,4,1095.5,43.82
fig3,0,7,1e-08,2,cycles_per_t,3,4003,10,10,True,,4,1038.5,41.54
fig3,0,7,1e-08,2,cycles_per_t,4,4004,10,10,True,,4,1143.0,45.72
fig3,0,7,1e-08,2,cycles_per_t,5,4005,10,10,True,,4,1063.0,42.52
fig3,0,7,1e-08,2,cycles_per_t,6,4006,10,10,True,,4,1114.5,44.58
fig3,0,7,1e-08,2,cycles_per_t,7,4007,10,10,True,,4,1081.0,43.24
fig3,0,7,1e-08,2,cycles_per_t,8,4008,10,10,True,,4,1150.5,46.02
fig3,0,7,1e-08,2,cycles_per_t,9,4009,10,10,True,,4,1142.0,45.68
fig3,0,7,1e-08,2,cycles_per_t,0,3000,10,10,True,,3,1500.0,45.0
fig3,0,7,1e-08,2,cycles_per_t,1,3001,10,10,True,,3,1207.0,36.21
fig3,0,7,1e-08,2,cycles_per_t,2,3002,10,10,True,,3,1114.5,33.435
fig3,0,7,1e-08,2,cycles_per_t,3,3003,10,10,True,,3,1487.0,44.61
fig3,0,7,1e-08,2,cycles_per_t,4,3004,10,10,True,,3,1639.0,49.17
fig3,0,7,1e-08,2,cycles_per_t,5,3005,10,10,True,,3,1611.0,48.33
fig3,0,7,1e-08,2,cycles_per_t,6,3006,10,10,True,,3,1461.5,43.845
fig3,0,7,1e-08,2,cycles_per_t,7,3007,10,10,True,,3,1522.0,45.66
fig3,0,7,1e-08,2,cycles_per_t,8,3008,10,10,True,,3,1342.0,40.26
fig3,0,7,1e-08,2,cycles_per_t,9,3009,10,10,True,,3,1521.0,45.63
fig3,0,7,1e-08,2,cycles_per_t,0,2000,10,10,True,,2,2107.0,42.14
fig3,0,7,1e-08,2,cycles_per_t,1,2001,10,10,True,,2,2595.0,51.9
fig3,0,7,1e-08,2,cycles_per_t,2,2002,10,10,True,,2,2276.5,45.53
fig3,0,7,1e-08,2,cycles_per_t,3,2003,10,10,True,,2,2399.5,47.99
fig3,0,7,1e-08,2,cycles_per_t,4,2004,10,10,True,,2,1873.0,37.46
fig3,0,7,1e-08,2,cycles_per_t,5,2005,10,10,True,,2,2351.5,47.03
fig3,0,7,1e-08,2,cycles_per_t,6,2006,10,10,True,,2,2348.5,46.97
fig3,0,7,1e-08,2,cycles_per_t,7,2007,10,10,True,,2,1977.0,39.54
fig3,0,7,1e-08,2,cycles_per_t,8,2008,10,10,True,,2,2350.5,47.01
fig3,0,7,1e-08,2,cycles_per_t,9,2009,10,10,True,,2,1962.0,39.24
fig3,0,7,1e-08,2,cycles_per_t,0,1000,10,10,True,,1,4044.0,40.44
fig3,0,7,1e-08,2,cycles_per_t,1,1001,10,10,True,,1,4440.0,44.4
fig3,0,7,1e-08,2,cycles_per_t,2,1002,10,10,True,,1,4414.0,44.14
fig3,0,7,1e-08,2,cycles_per_t,3,1003,10,10,True,,1,3988.0,39.88
fig3,0,7,1e-08,2,cycles_per_t,4,1004,10,10,True,,1,4748.5,47.485
fig3,0,7,1e-08,2,cycles_per_t,5,1005,10,10,True,,1,4240.0,42.4
fig3,0,7,1e-08,2,cycles_per_t,6,1006,10,10,True,,1,4226.5,42.265
fig3,0,7,1e-08,2,cycles_per_t,7,1007,10,10,True,,1,4569.0,45.69
fig3,0,7,1e-08,2,cycles_per_t,8,1008,10,10,True,,1,4186.0,41.86
fig3,0,7,1e-08,2,cycles_per_t,9,1009,10,10,True,,1,4292.5,42.925
fig3,1,9,1e-08,2,cycles_per_t,0,3010000,10,10,True,,10,466.5,46.65
fig3,1,9,1e-08,2,cycles_per_t,1,3010001,10,10,True,,10,466.0,46.6
fig3,1,9,1e-08,2,cycles_per_t,2,3010002,10,10,True,,10,428.0,42.8
fig3,1,9,1e-08,2,cycles_per_t,3,3010003,10,10,True,,10,414.0,41.4
fig3,1,9,1e-08,2,cycles_per_t,4,3010004,10,10,True,,10,434.5,43.45
fig3,1,9,1e-08,2,cycles_per_t,5,3010005,10,10,True,,10,518.5,51.85
fig3,1,9,1e-08,2,cycles_per_t,6,3010006,10,10,True,,10,436.0,43.6
fig3,1,9,1e-08,2,cycles_per_t,7,3010007,10,10,True,,10,522.5,52.25
fig3,1,9,1e-08,2,cycles_per_t,8,3010008,10,10,True,,10,490.5,49.05
fig3,1,9,1e-08,2,cycles_per_t,9,3010009,10,10,True,,10,485.5,48.55
fig3,1,9,1e-08,2,cycles_per_t,0,3009000,10,10,True,,9,445.5,40.095
fig3,1,9,1e-08,2,cycles_per_t,1,3009001,10,10,True,,9,503.5,45.315
fig3,1,9,1e-08,2,cycles_per_t,2,3009002,10,10,True,,9,515.0,46.35
fig3,1,9,1e-08,2,cycles_per_t,3,3009003,10,10,True,,9,573.5,51.615
fig3,1,9,1e-08,2,cycles_per_t,4,3009004,10,10,True,,9,540.5,48.645
fig3,1,9,1e-08,2,cycles_per_t,5,3009005,10,10,True,,9,544.5,49.005
fig3,1,9,1e-08,2,cycles_per_t,6,3009006,10,10,True,,9,478.5,43.065
fig3,1,9,1e-08,2,cycles_per_t,7,3009007,10,10,True,,9,434.5,39.105
fig3,1,9,1e-08,2,cycles_per_t,8,3009008,10,10,True,,9,571.5,51.435
fig3,1,9,1e-08,2,cycles_per_t,9,3009009,10,10,True,,9,444.0,39.96
fig3,1,9,1e-08,2,cycles_per_t,0,3008000,10,10,True,,8,505.5,40.44
fig3,1,9,1e-08,2,cycles_per_t,1,3008001,10,10,True,,8,506.0,40.48
fig3,1,9,1e-08,2,cycles_per_t,2,3008002,10,10,True,,8,544.0,43.52
fig3,1,9,1e-08,2,cycles_per_t,3,3008003,10,10,True,,8,485.5,38.84
fig3,1,9,1e-08,2,cycles_per_t,4,3008004,10,10,True,,8,597.5,47.8
fig3,1,9,1e-08,2,cycles_per_t,5,3008005,10,10,True,,8,502.5,40.2
fig3,1,9,1e-08,2,cycles_per_t,6,3008006,10,10,True,,8,628.5,50.28
fig3,1,9,1e-08,2,cycles_per_t,7,3008007,10,10,True,,8,537.5,43.0
fig3,1,9,1e-08,2,cycles_per_t,8,3008008,10,10,True,,8,565.0,45.2
fig3,1,9,1e-08,2,cycles_per_t,9,3008009,10,10,True,,8,598.0,47.84
fig3,1,9,1e-08,2,cycles_per_t,0,3007000,10,10,True,,7,657.5,46.025
fig3,1,9,1e-08,2,cycles_per_t,1,3007001,10,10,True,,7,559.0,39.13
fig3,1,9,1e-08,2,cycles_per_t,2,3007002,10,10,True,,7,649.0,45.43
fig3,1,9,1e-08,2,cycles_per_t,3,3007003,10,10,True,,7,657.0,45.99
fig3,1,9,1e-08,2,cycles_per_t,4,3007004,10,10,True,,7,642.0,44.94
fig3,1,9,1e-08,2,cycles_per_t,5,3007005,10,10,True,,7,759.0,53.13
fig3,1,9,1e-08,2,cycles_per_t,6,3007006,10,10,True,,7,697.5,48.825
fig3,1,9,1e-08,2,cycles_per_t,7,3007007,10,10,True,,7,713.5,49.945
fig3,1,9,1e-08,2,cycles_per_t,8,3007008,10,10,True,,7,722.0,50.54
fig3,1,9,1e-08,2,cycles_per_t,9,3007009,10,10,True,,7,640.5,44.835
fig3,1,9,1e-08,2,cycles_per_t,0,3006000,10,10,True,,6,702.5,42.15
fig3,1,9,1e-08,2,cycles_per_t,1,3006001,10,10,True,,6,668.5,40.11
fig3,1,9,1e-08,2,cycles_per_t,2,3006002,10,10,True,,6,842.5,50.55
fig3,1,9,1e-08,2,cycles_per_t,3,3006003,10,10,True,,6,732.0,43.92
fig3,1,9,1e-08,2,cycles_per_t,4,3006004,10,10,True,,6,780.5,46.83
fig3,1,9,1e-08,2,cycles_per_t,5,3006005,10,10,True,,6,745.5,44.73
fig3,1,9,1e-08,2,cycles_per_t,6,3006006,10,10,True,,6,821.5,49.29
fig3,1,9,1e-08,2,cycles_per_t,7,3006007,10,10,True,,6,700.0,42.0
fig3,1,9,1e-08,2,cycles_per_t,8,3006008,10,10,True,,6,772.5,46.35
fig3,1,9,1e-08,2,cycles_per_t,9,3006009,10,10,True,,6,711.5,42.69
fig3,1,9,1e-08,2,cycles_per_t,0,3005000,10,10,True,,5,794.0,39.7
fig3,1,9,1e-08,2,cycles_per_t,1,3005001,10,10,True,,5,747.0,37.35
fig3,1,9,1e-08,2,cycles_per_t,2,3005002,10,10,True,,5,920.0,46.0
fig3,1,9,1e-08,2,cycles_per_t,3,3005003,10,10,True,,5,878.5,43.925
fig3,1,9,1e-08,2,cycles_per_t,4,3005004,10,10,True,,5,957.0,47.85
fig3,1,9,1e-08,2,cycles_per_t,5,3005005,10,10,True,,5,837.0,41.85
fig3,1,9,1e-08,2,cycles_per_t,6,3005006,10,10,True,,5,873.0,43.65
fig3,1,9,1e-08,2,cycles_per_t,7,3005007,10,10,True,,5,791.5,39.575
fig3,1,9,1e-08,2,cycles_per_t,8,3005008,10,10,True,,5,967.5,48.375
fig3,1,9,1e-08,2,cycles_per_t,9,3005009,10,10,True,,5,1072.0,53.6
fig3,1,9,1e-08,2,cycles_per_t,0,3004000,10,10,True,,4,1193.5,47.74
fig3,1,9,1e-08,2,cycles_per_t,1,3004001,10,10,True,,4,1055.0,42.2
fig3,1,9,1e-08,2,cycles_per_t,2,3004002,10,10,True,,4,1021.0,40.84
fig3,1,9,1e-08,2,cycles_per_t,3,3004003,10,10,True,,4,1129.5,45.18
fig3,1,9,1e-08,2,cycles_per_t,4,3004004,10,10,True,,4,1140.0,45.6
fig3,1,9,1e-08,2,cycles_per_t,5,3004005,10,10,True,,4,1140.5,45.62
fig3,1,9,1e-08,2,cycles_per_t,6,3004006,10,10,True,,4,1043.0,41.72
fig3,1,9,1e-08,2,cycles_per_t,7,3004007,10,10,True,,4,1172.0,46.88
fig3,1,9,1e-08,2,cycles_per_t,8,3004008,10,10,True,,4,1059.5,42.38
fig3,1,9,1e-08,2,cycles_per_t,9,3004009,10,10,True,,4,941.5,37.66
fig3,1,9,1e-08,2,cycles_per_t,0,3003000,10,10,True,,3,1524.5,45.735
fig3,1,9,1e-08,2,cycles_per_t,1,3003001,10,10,True,,3,1536.0,46.08
fig3,1,9,1e-08,2,cycles_per_t,2,3003002,10,10,True,,3,1222.5,36.675
fig3,1,9,1e-08,2,cycles_per_t,3,3003003,10,10,True,,3,1518.5,45.555
fig3,1,9,1e-08,2,cycles_per_t,4,3003004,10,10,True,,3,1591.0,47.73
fig3,1,9,1e-08,2,cycles_per_t,5,3003005,10,10,True,,3,1349.0,40.47
fig3,1,9,1e-08,2,cycles_per_t,6,3003006,10,10,True,,3,1474.5,44.235
fig3,1,9,1e-08,2,cycles_per_t,7,3003007,10,10,True,,3,1491.5,44.745
fig3,1,9,1e-08,2,cycles_per_t,8,3003008,10,10,True,,3,1291.0,38.73
fig3,1,9,1e-08,2,cycles_per_t,9,3003009,10,10,True,,3,1367.5,41.025
fig3,1,9,1e-08,2,cycles_per_t,0,3002000,10,10,True,,2,2188.5,43.77
fig3,1,9,1e-08,2,cycles_per_t,1,3002001,10,10,True,,2,2135.5,42.71
fig3,1,9,1e-08,2,cycles_per_t,2,3002002,10,10,True,,2,2127.0,42.54
fig3,1,9,1e-08,2,cycles_per_t,3,3002003,10,10,True,,2,2374.5,47.49
fig3,1,9,1e-08,2,cycles_per_t,4,3002004,10,10,True,,2,2140.0,42.8
fig3,1,9,1e-08,2,cycles_per_t,5,3002005,10,10,True,,2,2147.0,42.94
fig3,1,9,1e-08,2,cycles_per_t,6,3002006,10,10,True,,2,1996.0,39.92
fig3,1,9,1e-08,2,cycles_per_t,7,3002007,10,10,True,,2,2063.5,41.27
fig3,1,9,1e-08,2,cycles_per_t,8,3002008,10,10,True,,2,1801.0,36.02
fig3,1,9,1e-08,2,cycles_per_t,9,3002009,10,10,True,,2,2104.0,42.08
fig3,1,9,1e-08,2,cycles_per_t,0,3001000,10,10,True,,1,4234.0,42.34
fig3,1,9,1e-08,2,cycles_per_t,1,3001001,10,10,True,,1,4236.0,42.36
fig3,1,9,1e-08,2,cycles_per_t,2,3001002,10,10,True,,1,4177.0,41.77
fig3,1,9,1e-08,2,cycles_per_t,3,3001003,10,10,True,,1,3919.5,39.195
fig3,1,9,1e-08,2,cycles_per_t,4,3001004,10,10,True,,1,4579.0,45.79
fig3,1,9,1e-08,2,cycles_per_t,5,3001005,10,10,True,,1,4790.0,47.9
fig3,1,9,1e-08,2,cycles_per_t,6,3001006,10,10,True,,1,4025.0,40.25
fig3,1,9,1e-08,2,cycles_per_t,7,3001007,10,10,True,,1,4299.0,42.99
fig3,1,9,1e-08,2,cycles_per_t,8,3001008,10,10,True,,1,4571.5,45.715
fig3,1,9,1e-08,2,cycles_per_t,9,3001009,10,10,True,,1,4157.0,41.57
fig3,2,13,1e-08,4,cycles_per_t,0,6010000,10,10,True,,10,317.5,31.75
fig3,2,13,1e-08,4,cycles_per_t,1,6010001,10,10,True,,10,276.0,27.6
fig3,2,13,1e-08,4,cycles_per_t,2,6010002,10,10,True,,10,307.0,30.7
fig3,2,13,1e-08,4,cycles_per_t,3,6010003,10,10,True,,10,311.5,31.15
fig3,2,13,1e-08,4,cycles_per_t,4,6010004,10,10,True,,10,281.0,28.1
fig3,2,13,1e-08,4,cycles_per_t,5,6010005,10,10,True,,10,296.0,29.6
fig3,2,13,1e-08,4,cycles_per_t,6,6010006,10,10,True,,10,308.0,30.8
fig3,2,13,1e-08,4,cycles_per_t,7,6010007,10,10,True,,10,292.5,29.25
fig3,2,13,1e-08,4,cycles_per_t,8,6010008,10,10,True,,10,310.5,31.05
fig3,2,13,1e-08,4,cycles_per_t,9,6010009,10,10,True,,10,308.5,30.85
fig3,2,13,1e-08,4,cycles_per_t,0,6009000,10,10,True,,9,317.5,28.575
fig3,2,13,1e-08,4,cycles_per_t,1,6009001,10,10,True,,9,355.0,31.95
fig3,2,13,1e-08,4,cycles_per_t,2,6009002,10,10,True,,9,307.5,27.675
fig3,2,13,1e-08,4,cycles_per_t,3,6009003,10,10,True,,9,316.0,28.44
fig3,2,13,1e-08,4,cycles_per_t,4,6009004,10,10,True,,9,322.5,29.025
fig3,2,13,1e-08,4,cycles_per_t,5,6009005,10,10,True,,9,361.0,32.49
fig3,2,13,1e-08,4,cycles_per_t,6,6009006,10,10,True,,9,319.0,28.71
fig3,2,13,1e-08,4,cycles_per_t,7,6009007,10,10,True,,9,337.0,30.33
fig3,2,13,1e-08,4,cycles_per_t,8,6009008,10,10,True,,9,321.0,28.89
fig3,2,13,1e-08,4,cycles_per_t,9,6009009,10,10,True,,9,341.5,30.735
fig3,2,13,1e-08,4,cycles_per_t,0,6008000,10,10,True,,8,350.0,28.0
fig3,2,13,1e-08,4,cycles_per_t,1,6008001,10,10,True,,8,368.0,29.44
fig3,2,13,1e-08,4,cycles_per_t,2,6008002,10,10,True,,8,331.0,26.48
fig3,2,13,1e-08,4,cycles_per_t,3,6008003,10,10,True,,8,361.5,28.92
fig3,2,13,1e-08,4,cycles_per_t,4,6008004,10,10,True,,8,400.0,32.0
fig3,2,13,1e-08,4,cycles_per_t,5,6008005,10,10,True,,8,360.0,28.8
fig3,2,13,1e-08,4,cycles_per_t,6,6008006,10,10,True,,8,397.5,31.8
fig3,2,13,1e-08,4,cycles_per_t,7,6008007,10,10,True,,8,412.5,33.0
fig3,2,13,1e-08,4,cycles_per_t,8,6008008,10,10,True,,8,381.5,30.52
fig3,2,13,1e-08,4,cycles_per_t,9,6008009,10,10,True,,8,346.0,27.68
fig3,2,13,1e-08,4,cycles_per_t,0,6007000,10,10,True,,7,399.5,27.965
fig3,2,13,1e-08,4,cycles_per_t,1,6007001,10,10,True,,7,410.0,28.7
fig3,2,13,1e-08,4,cycles_per_t,2,6007002,10,10,True,,7,383.0,26.81
fig3,2,13,1e-08,4,cycles_per_t,3,6007003,10,10,True,,7,401.0,28.07
fig3,2,13,1e-08,4,cycles_per_t,4,6007004,10,10,True,,7,399.5,27.965
fig3,2,13,1e-08,4,cycles_per_t,5,6007005,10,10,True,,7,472.0,33.04
fig3,2,13,1e-08,4,cycles_per_t,6,6007006,10,10,True,,7,459.0,32.13
fig3,2,13,1e-08,4,cycles_per_t,7,6007007,10,10,True,,7,414.5,29.015
fig3,2,13,1e-08,4,cycles_per_t,8,6007008,10,10,True,,7,438.0,30.66
fig3,2,13,1e-08,4,cycles_per_t,9,6007009,10,10,True,,7,388.0,27.16
fig3,2,13,1e-08,4,cycles_per_t,0,6006000,10,10,True,,6,497.5,29.85
fig3,2,13,1e-08,4,cycles_per_t,1,6006001,10,10,True,,6,466.0,27.96
fig3,2,13,1e-08,4,cycles_per_t,2,6006002,10,10,True,,6,533.0,31.98
fig3,2,13,1e-08,4,cycles_per_t,3,6006003,10,10,True,,6,500.0,30.0
fig3,2,13,1e-08,4,cycles_per_t,4,6006004,10,10,True,,6,512.0,30.72
fig3,2,13,1e-08,4,cycles_per_t,5,6006005,10,10,True,,6,496.0,29.76
fig3,2,13,1e-08,4,cycles_per_t,6,6006006,10,10,True,,6,501.5,30.09
fig3,2,13,1e-08,4,cycles_per_t,7,6006007,10,10,True,,6,527.0,31.62
fig3,2,13,1e-08,4,cycles_per_t,8,6006008,10,10,True,,6,549.5,32.97
fig3,2,13,1e-08,4,cycles_per_t,9,6006009,10,10,True,,6,560.5,33.63
fig3,2,13,1e-08,4,cycles_per_t,0,6005000,10,10,True,,5,599.0,29.95
fig3,2,13,1e-08,4,cycles_per_t,1,6005001,10,10,True,,5,648.5,32.425
fig3,2,13,1e-08,4,cycles_per_t,2,6005002,10,10,True,,5,610.0,30.5
fig3,2,13,1e-08,4,cycles_per_t,3,6005003,10,10,True,,5,611.5,30.575
fig3,2,13,1e-08,4,cycles_per_t,4,6005004,10,10,True,,5,518.0,25.9
fig3,2,13,1e-08,4,cycles_per_t,5,6005005,10,10,True,,5,608.0,30.4
fig3,2,13,1e-08,4,cycles_per_t,6,6005006,10,10,True,,5,576.5,28.825
fig3,2,13,1e-08,4,cycles_per_t,7,6005007,10,10,True,,5,576.5,28.825
fig3,2,13,1e-08,4,cycles_per_t,8,6005008,10,10,True,,5,627.5,31.375
fig3,2,13,1e-08,4,cycles_per_t,9,6005009,10,10,True,,5,611.5,30.575
fig3,2,13,1e-08,4,cycles_per_t,0,6004000,10,10,True,,4,722.0,28.88
fig3,2,13,1e-08,4,cycles_per_t,1,6004001,10,10,True,,4,833.0,33.32
fig3,2,13,1e-08,4,cycles_per_t,2,6004002,10,10,True,,4,705.5,28.22
fig3,2,13,1e-08,4,cycles_per_t,3,6004003,10,10,True,,4,778.0,31.12
fig3,2,13,1e-08,4,cycles_per_t,4,6004004,10,10,True,,4,714.0,28.56
fig3,2,13,1e-08,4,cycles_per_t,5,6004005,10,10,True,,4,776.0,31.04
fig3,2,13,1e-08,4,cycles_per_t,6,6004006,10,10,True,,4,699.0,27.96
fig3,2,13,1e-08,4,cycles_per_t,7,6004007,10,10,True,,4,716.0,28.64
fig3,2,13,1e-08,4,cycles_per_t,8,6004008,10,10,True,,4,725.5,29.02
fig3,2,13,1e-08,4,cycles_per_t,9,6004009,10,10,True,,4,759.0,30.36
fig3,2,13,1e-08,4,cycles_per_t,0,6003000,10,10,True,,3,937.0,28.11
fig3,2,13,1e-08,4,cycles_per_t,1,6003001,10,10,True,,3,982.5,29.475
fig3,2,13,1e-08,4,cycles_per_t,2,6003002,10,10,True,,3,1037.5,31.125
fig3,2,13,1e-08,4,cycles_per_t,3,6003003,10,10,True,,3,1012.5,30.375
fig3,2,13,1e-08,4,cycles_per_t,4,6003004,10,10,True,,3,911.5,27.345
fig3,2,13,1e-08,4,cycles_per_t,5,6003005,10,10,True,,3,981.5,29.445
fig3,2,13,1e-08,4,cycles_per_t,6,6003006,10,10,True,,3,1004.5,30.135
fig3,2,13,1e-08,4,cycles_per_t,7,6003007,10,10,True,,3,941.5,28.245
fig3,2,13,1e-08,4,cycles_per_t,8,6003008,10,10,True,,3,899.5,26.985
fig3,2,13,1e-08,4,cycles_per_t,9,6003009,10,10,True,,3,1128.5,33.855
fig3,2,13,1e-08,4,cycles_per_t,0,6002000,10,10,True,,2,1470.0,29.4
fig3,2,13,1e-08,4,cycles_per_t,1,6002001,10,10,True,,2,1416.0,28.32
fig3,2,13,1e-08,4,cycles_per_t,2,6002002,10,10,True,,2,1474.5,29.49
fig3,2,13,1e-08,4,cycles_per_t,3,6002003,10,10,True,,2,1501.5,30.03
fig3,2,13,1e-08,4,cycles_per_t,4,6002004,10,10,True,,2,1378.0,27.56
fig3,2,13,1e-08,4,cycles_per_t,5,6002005,10,10,True,,2,1391.0,27.82
fig3,2,13,1e-08,4,cycles_per_t,6,6002006,10,10,True,,2,1389.0,27.78
fig3,2,13,1e-08,4,cycles_per_t,7,6002007,10,10,True,,2,1445.0,28.9
fig3,2,13,1e-08,4,cycles_per_t,8,6002008,10,10,True,,2,1538.0,30.76
fig3,2,13,1e-08,4,cycles_per_t,9,6002009,10,10,True,,2,1460.0,29.2
fig3,2,13,1e-08,4,cycles_per_t,0,6001000,10,10,True,,1,2822.0,28.22
fig3,2,13,1e-08,4,cycles_per_t,1,6001001,10,10,True,,1,3030.5,30.305
fig3,2,13,1e-08,4,cycles_per_t,2,6001002,10,10,True,,1,3072.0,30.72
fig3,2,13,1e-08,4,cycles_per_t,3,6001003,10,10,True,,1,3323.0,33.23
fig3,2,13,1e-08,4,cycles_per_t,4,6001004,10,10,True,,1,3133.0,31.33
fig3,2,13,1e-08,4,cycles_per_t,5,6001005,10,10,True,,1,3250.0,32.5
fig3,2,13,1e-08,4,cycles_per_t,6,6001006,10,10,True,,1,3340.0,33.4
fig3,2,13,1e-08,4,cycles_per_t,7,6001007,10,10,True,,1,3265.5,32.655
fig3,2,13,1e-08,4,cycles_per_t,8,6001008,10,10,True,,1,2943.0,29.43
fig3,2,13,1e-08,4,cycles_per_t,9,6001009,10,10,True,,1,2934.5,29.345
