n_qubits,qubit_cols,qubit_rows,round,code_distance,placement,n_aods,total_time,movement_time,return_movement_time,TMR_round,RUS_round,max_rus_per_qubit,avg_rus_per_qubit,initial_angle,largest_angle,tmr_total,rus_total,trial,fidelity_target,factory_physical_size
36,6,6,5,13,col_based,3,1461.0,678.0,322.0,0.0,90.0,40,20.0,,,0,352,2,1e-10,4
36,6,6,6,13,col_based,3,1474.0,649.5,277.0,0.0,91.0,40,20.0,,,0,343,2,1e-10,4
36,6,6,7,13,col_based,3,1347.0,553.5,220.5,0.0,89.0,40,20.0,,,0,340,2,1e-10,4
36,6,6,8,13,col_based,3,1604.0,895.5,490.5,0.0,88.0,40,20.0,,,0,353,2,1e-10,4
36,6,6,0,13,col_based,3,1508.0,714.0,365.0,0.0,92.0,40,20.0,,,0,366,3,1e-10,4
36,6,6,1,13,col_based,3,1525.0,742.0,357.5,0.0,91.0,40,20.0,,,0,350,3,1e-10,4
36,6,6,2,13,col_based,3,1351.0,530.5,227.0,0.0,89.0,40,20.0,,,0,358,3,1e-10,4
36,6,6,3,13,col_based,3,1529.5,800.5,413.0,0.0,88.0,40,20.0,,,0,356,3,1e-10,4
36,6,6,4,13,col_based,3,2519.5,1178.5,392.5,0.0,139.0,39,39.0,,,0,702,3,1e-10,4
36,6,6,5,13,col_based,3,1366.0,585.0,271.0,0.0,85.0,40,20.0,,,0,373,3,1e-10,4
36,6,6,6,13,col_based,3,1452.5,700.0,323.5,0.0,86.0,40,20.0,,,0,367,3,1e-10,4
36,6,6,7,13,col_based,3,1412.0,606.0,226.5,0.0,91.0,40,20.0,,,0,372,3,1e-10,4
36,6,6,8,13,col_based,3,1634.0,891.5,498.5,0.0,90.0,40,20.0,,,0,350,3,1e-10,4
36,6,6,0,13,col_based,3,1363.0,627.0,289.5,0.0,82.0,40,20.0,,,0,344,4,1e-10,4
36,6,6,1,13,col_based,3,1441.0,651.5,292.5,0.0,91.0,40,20.0,,,0,361,4,1e-10,4
36,6,6,2,13,col_based,3,1361.0,554.0,212.5,0.0,90.0,40,20.0,,,0,352,4,1e-10,4
36,6,6,3,13,col_based,3,1592.5,860.5,483.5,0.0,90.0,40,20.0,,,0,361,4,1e-10,4
36,6,6,4,13,col_based,3,2453.5,1048.5,378.5,0.0,136.0,39,39.0,,,0,669,4,1e-10,4
36,6,6,5,13,col_based,3,1397.0,614.5,276.0,0.0,88.0,40,20.0,,,0,356,4,1e-10,4
36,6,6,6,13,col_based,3,1459.0,637.0,322.5,0.0,90.0,40,20.0,,,0,336,4,1e-10,4
36,6,6,7,13,col_based,3,1379.0,568.5,204.5,0.0,89.0,40,20.0,,,0,388,4,1e-10,4
36,6,6,8,13,col_based,3,1596.5,824.0,451.0,0.0,88.0,40,20.0,,,0,367,4,1e-10,4
36,6,6,0,13,col_based,4,1413.0,662.0,299.0,0.0,88.0,40,20.0,,,0,343,0,1e-10,4
36,6,6,1,13,col_based,4,1461.5,636.0,313.5,0.0,91.0,40,20.0,,,0,339,0,1e-10,4
36,6,6,2,13,col_based,4,1349.0,526.0,196.0,0.0,91.0,40,20.0,,,0,356,0,1e-10,4
36,6,6,3,13,col_based,4,1564.5,839.5,426.5,0.0,88.0,40,20.0,,,0,352,0,1e-10,4
36,6,6,4,13,col_based,4,2465.0,1020.0,328.0,0.0,141.0,39,39.0,,,0,734,0,1e-10,4
36,6,6,5,13,col_based,4,1498.5,660.0,324.0,0.0,90.0,40,20.0,,,0,354,0,1e-10,4
36,6,6,6,13,col_based,4,1429.5,635.5,300.5,0.0,88.0,40,20.0,,,0,378,0,1e-10,4
36,6,6,7,13,col_based,4,1310.5,557.0,222.0,0.0,88.0,40,20.0,,,0,371,0,1e-10,4
36,6,6,8,13,col_based,4,1573.5,833.5,444.0,0.0,90.0,40,20.0,,,0,345,0,1e-10,4
36,6,6,0,13,col_based,4,1469.0,673.0,309.5,0.0,91.0,40,20.0,,,0,362,1,1e-10,4
36,6,6,1,13,col_based,4,1449.5,657.5,296.5,0.0,91.0,40,20.0,,,0,361,1,1e-10,4
36,6,6,2,13,col_based,4,1338.0,573.0,203.5,0.0,87.0,40,20.0,,,0,366,1,1e-10,4
36,6,6,3,13,col_based,4,1492.0,791.0,423.0,0.0,86.0,40,20.0,,,0,351,1,1e-10,4
36,6,6,4,13,col_based,4,2439.5,1022.0,346.5,0.0,140.0,39,39.0,,,0,749,1,1e-10,4
36,6,6,5,13,col_based,4,1441.0,651.5,309.0,0.0,88.0,40,20.0,,,0,369,1,1e-10,4
36,6,6,6,13,col_based,4,1356.5,575.5,260.5,0.0,88.0,40,20.0,,,0,346,1,1e-10,4
36,6,6,7,13,col_based,4,1362.5,580.5,228.0,0.0,87.0,40,20.0,,,0,367,1,1e-10,4
36,6,6,8,13,col_based,4,1523.5,792.0,441.5,0.0,87.0,40,20.0,,,0,376,1,1e-10,4
36,6,6,0,13,col_based,4,1399.0,649.0,315.0,0.0,86.0,40,20.0,,,0,360,2,1e-10,4
36,6,6,1,13,col_based,4,1436.0,641.0,271.5,0.0,92.0,40,20.0,,,0,353,2,1e-10,4
36,6,6,2,13,col_based,4,1391.5,574.5,204.0,0.0,93.0,40,20.0,,,0,362,2,1e-10,4
36,6,6,3,13,col_based,4,1557.5,791.0,420.5,0.0,90.0,40,20.0,,,0,366,2,1e-10,4
36,6,6,4,13,col_based,4,2534.0,1096.5,411.5,0.0,142.0,39,39.0,,,0,726,2,1e-10,4
36,6,6,5,13,col_based,4,1427.5,656.0,309.5,0.0,90.0,40,20.0,,,0,352,2,1e-10,4
36,6,6,6,13,col_based,4,1439.0,621.0,267.5,0.0,91.0,40,20.0,,,0,343,2,1e-10,4
36,6,6,7,13,col_based,4,1323.0,512.5,215.5,0.0,89.0,40,20.0,,,0,340,2,1e-10,4
36,6,6,8,13,col_based,4,1565.5,857.0,478.5,0.0,88.0,40,20.0,,,0,353,2,1e-10,4
36,6,6,0,13,col_based,4,1475.0,693.5,356.5,0.0,92.0,40,20.0,,,0,366,3,1e-10,4
36,6,6,1,13,col_based,4,1488.5,714.5,346.0,0.0,91.0,40,20.0,,,0,350,3,1e-10,4
36,6,6,2,13,col_based,4,1326.5,507.0,218.0,0.0,89.0,40,20.0,,,0,358,3,1e-10,4
36,6,6,3,13,col_based,4,1501.5,756.5,399.0,0.0,88.0,40,20.0,,,0,356,3,1e-10,4
36,6,6,4,13,col_based,4,2470.5,1136.5,382.0,0.0,139.0,39,39.0,,,0,702,3,1e-10,4
36,6,6,5,13,col_based,4,1339.0,563.5,259.0,0.0,85.0,40,20.0,,,0,373,3,1e-10,4
36,6,6,6,13,col_based,4,1415.5,676.0,311.5,0.0,86.0,40,20.0,,,0,367,3,1e-10,4
36,6,6,7,13,col_based,4,1391.0,580.5,217.5,0.0,91.0,40,20.0,,,0,372,3,1e-10,4
36,6,6,8,13,col_based,4,1606.5,859.0,488.0,0.0,90.0,40,20.0,,,0,350,3,1e-10,4
36,6,6,0,13,col_based,4,1329.5,614.0,280.5,0.0,82.0,40,20.0,,,0,344,4,1e-10,4
36,6,6,1,13,col_based,4,1413.0,623.5,278.0,0.0,91.0,40,20.0,,,0,361,4,1e-10,4
36,6,6,2,13,col_based,4,1342.0,528.5,206.0,0.0,90.0,40,20.0,,,0,352,4,1e-10,4
36,6,6,3,13,col_based,4,1565.5,832.0,466.5,0.0,90.0,40,20.0,,,0,361,4,1e-10,4
36,6,6,4,13,col_based,4,2402.5,1009.5,361.0,0.0,136.0,39,39.0,,,0,669,4,1e-10,4
36,6,6,5,13,col_based,4,1376.0,582.0,269.0,0.0,88.0,40,20.0,,,0,356,4,1e-10,4
36,6,6,6,13,col_based,4,1429.5,613.0,303.0,0.0,90.0,40,20.0,,,0,336,4,1e-10,4
36,6,6,7,13,col_based,4,1355.5,543.0,202.5,0.0,89.0,40,20.0,,,0,388,4,1e-10,4
36,6,6,8,13,col_based,4,1575.0,814.0,438.5,0.0,88.0,40,20.0,,,0,367,4,1e-10,4
36,6,6,0,13,col_based,5,1405.5,643.5,296.0,0.0,88.0,40,20.0,,,0,343,0,1e-10,4
36,6,6,1,13,col_based,5,1459.0,621.0,311.5,0.0,91.0,40,20.0,,,0,339,0,1e-10,4
36,6,6,2,13,col_based,5,1344.0,512.5,195.0,0.0,91.0,40,20.0,,,0,356,0,1e-10,4
36,6,6,3,13,col_based,5,1555.0,818.0,423.5,0.0,88.0,40,20.0,,,0,352,0,1e-10,4
36,6,6,4,13,col_based,5,2447.0,995.5,325.0,0.0,141.0,39,39.0,,,0,734,0,1e-10,4
36,6,6,5,13,col_based,5,1490.0,650.5,323.0,0.0,90.0,40,20.0,,,0,354,0,1e-10,4
36,6,6,6,13,col_based,5,1422.0,617.5,299.5,0.0,88.0,40,20.0,,,0,378,0,1e-10,4
36,6,6,7,13,col_based,5,1305.5,552.5,219.0,0.0,88.0,40,20.0,,,0,371,0,1e-10,4
36,6,6,8,13,col_based,5,1561.0,804.5,442.5,0.0,90.0,40,20.0,,,0,345,0,1e-10,4
36,6,6,0,13,col_based,5,1461.0,659.0,305.5,0.0,91.0,40,20.0,,,0,362,1,1e-10,4
36,6,6,1,13,col_based,5,1439.5,639.5,293.5,0.0,91.0,40,20.0,,,0,361,1,1e-10,4
36,6,6,2,13,col_based,5,1330.0,561.5,200.5,0.0,87.0,40,20.0,,,0,366,1,1e-10,4
36,6,6,3,13,col_based,5,1485.5,773.0,418.0,0.0,86.0,40,20.0,,,0,351,1,1e-10,4
36,6,6,4,13,col_based,5,2421.0,997.5,344.5,0.0,140.0,39,39.0,,,0,749,1,1e-10,4
36,6,6,5,13,col_based,5,1432.0,637.5,306.5,0.0,88.0,40,20.0,,,0,369,1,1e-10,4
36,6,6,6,13,col_based,5,1344.5,548.0,258.5,0.0,88.0,40,20.0,,,0,346,1,1e-10,4
36,6,6,7,13,col_based,5,1357.5,566.0,224.0,0.0,87.0,40,20.0,,,0,367,1,1e-10,4
36,6,6,8,13,col_based,5,1512.0,772.0,435.0,0.0,87.0,40,20.0,,,0,376,1,1e-10,4
36,6,6,0,13,col_based,5,1389.0,631.5,310.0,0.0,86.0,40,20.0,,,0,360,2,1e-10,4
36,6,6,1,13,col_based,5,1430.5,625.0,270.0,0.0,92.0,40,20.0,,,0,353,2,1e-10,4
36,6,6,2,13,col_based,5,1385.5,560.5,203.0,0.0,93.0,40,20.0,,,0,362,2,1e-10,4
36,6,6,3,13,col_based,5,1551.5,787.5,417.0,0.0,90.0,40,20.0,,,0,366,2,1e-10,4
36,6,6,4,13,col_based,5,2515.5,1061.5,411.5,0.0,142.0,39,39.0,,,0,726,2,1e-10,4
36,6,6,5,13,col_based,5,1423.0,644.0,306.5,0.0,90.0,40,20.0,,,0,352,2,1e-10,4
36,6,6,6,13,col_based,5,1431.0,614.5,264.0,0.0,91.0,40,20.0,,,0,343,2,1e-10,4
36,6,6,7,13,col_based,5,1317.0,509.0,213.5,0.0,89.0,40,20.0,,,0,340,2,1e-10,4
36,6,6,8,13,col_based,5,1558.5,832.0,474.0,0.0,88.0,40,20.0,,,0,353,2,1e-10,4
36,6,6,0,13,col_based,5,1466.5,677.0,350.5,0.0,92.0,40,20.0,,,0,366,3,1e-10,4
36,6,6,1,13,col_based,5,1481.0,700.5,338.0,0.0,91.0,40,20.0,,,0,350,3,1e-10,4
36,6,6,2,13,col_based,5,1321.0,497.5,216.5,0.0,89.0,40,20.0,,,0,358,3,1e-10,4
36,6,6,3,13,col_based,5,1495.5,739.5,399.0,0.0,88.0,40,20.0,,,0,356,3,1e-10,4
36,6,6,4,13,col_based,5,2453.5,1113.0,377.5,0.0,139.0,39,39.0,,,0,702,3,1e-10,4
36,6,6,5,13,col_based,5,1333.5,544.5,257.0,0.0,85.0,40,20.0,,,0,373,3,1e-10,4
36,6,6,6,13,col_based,5,1410.5,657.0,308.5,0.0,86.0,40,20.0,,,0,367,3,1e-10,4
36,6,6,7,13,col_based,5,1385.0,565.0,216.0,0.0,91.0,40,20.0,,,0,372,3,1e-10,4
36,6,6,8,13,col_based,5,1601.0,848.5,486.5,0.0,90.0,40,20.0,,,0,350,3,1e-10,4
36,6,6,0,13,col_based,5,1324.0,597.0,276.5,0.0,82.0,40,20.0,,,0,344,4,1e-10,4
36,6,6,1,13,col_based,5,1404.0,611.0,273.5,0.0,91.0,40,20.0,,,0,361,4,1e-10,4
36,6,6,2,13,col_based,5,1338.0,517.5,206.0,0.0,90.0,40,20.0,,,0,352,4,1e-10,4
36,6,6,3,13,col_based,5,1560.0,813.5,461.0,0.0,90.0,40,20.0,,,0,361,4,1e-10,4
36,6,6,4,13,col_based,5,2381.5,981.0,360.5,0.0,136.0,39,39.0,,,0,669,4,1e-10,4
36,6,6,5,13,col_based,5,1368.5,574.0,266.5,0.0,88.0,40,20.0,,,0,356,4,1e-10,4
36,6,6,6,13,col_based,5,1420.5,598.0,300.0,0.0,90.0,40,20.0,,,0,336,4,1e-10,4
36,6,6,7,13,col_based,5,1350.0,533.5,201.0,0.0,89.0,40,20.0,,,0,388,4,1e-10,4
36,6,6,8,13,col_based,5,1570.5,786.5,437.5,0.0,88.0,40,20.0,,,0,367,4,1e-10,4
64,8,8,0,13,col_based,1,2669.0,1368.0,643.0,0.0,89.0,40,20.0,,,0,657,0,1e-10,4
64,8,8,1,13,col_based,1,2421.5,1188.0,509.0,0.0,91.0,40,20.0,,,0,665,0,1e-10,4
64,8,8,2,13,col_based,1,2145.0,1101.0,378.5,0.0,92.0,40,20.0,,,0,622,0,1e-10,4
64,8,8,3,13,col_based,1,3126.5,1565.5,820.5,0.0,93.0,40,20.0,,,0,653,0,1e-10,4
64,8,8,4,13,col_based,1,4021.0,2085.0,686.0,0.0,139.0,39,39.0,,,0,1262,0,1e-10,4
64,8,8,5,13,col_based,1,2636.5,1322.0,618.0,0.0,92.0,40,20.0,,,0,643,0,1e-10,4
64,8,8,6,13,col_based,1,2437.5,1187.5,525.0,0.0,90.0,40,20.0,,,0,613,0,1e-10,4
64,8,8,7,13,col_based,1,2205.5,1142.5,402.0,0.0,87.0,40,20.0,,,0,626,0,1e-10,4
64,8,8,8,13,col_based,1,2944.0,1544.0,718.5,0.0,89.0,40,20.0,,,0,664,0,1e-10,4
64,8,8,0,13,col_based,1,2476.0,1228.0,534.0,0.0,92.0,40,20.0,,,0,594,1,1e-10,4
64,8,8,1,13,col_based,1,2360.0,1195.5,488.0,0.0,91.0,40,20.0,,,0,628,1,1e-10,4
64,8,8,2,13,col_based,1,2127.0,1066.5,378.5,0.0,89.0,40,20.0,,,0,629,1,1e-10,4
64,8,8,3,13,col_based,1,3109.0,1577.5,789.5,0.0,93.0,40,20.0,,,0,637,1,1e-10,4
64,8,8,4,13,col_based,1,3821.0,2051.5,616.0,0.0,137.0,39,39.0,,,0,1279,1,1e-10,4
64,8,8,5,13,col_based,1,2491.0,1229.5,581.0,0.0,89.0,40,20.0,,,0,650,1,1e-10,4
64,8,8,6,13,col_based,1,2477.0,1227.5,528.0,0.0,92.0,40,20.0,,,0,641,1,1e-10,4
64,8,8,7,13,col_based,1,2189.5,1084.5,394.0,0.0,93.0,40,20.0,,,0,637,1,1e-10,4
64,8,8,8,13,col_based,1,3090.5,1613.5,804.5,0.0,90.0,40,20.0,,,0,624,1,1e-10,4
64,8,8,0,13,col_based,1,2564.0,1243.0,598.0,0.0,90.0,40,20.0,,,0,672,2,1e-10,4
64,8,8,1,13,col_based,1,2610.5,1279.0,583.0,0.0,93.0,40,20.0,,,0,636,2,1e-10,4
64,8,8,2,13,col_based,1,2124.5,1112.0,370.0,0.0,90.0,40,20.0,,,0,653,2,1e-10,4
64,8,8,3,13,col_based,1,2867.0,1528.5,687.5,0.0,88.0,40,20.0,,,0,645,2,1e-10,4
64,8,8,4,13,col_based,1,3930.0,2033.0,645.5,0.0,141.0,39,39.0,,,0,1249,2,1e-10,4
64,8,8,5,13,col_based,1,2452.5,1207.5,538.0,0.0,88.0,40,20.0,,,0,640,2,1e-10,4
64,8,8,6,13,col_based,1,2394.0,1284.0,507.0,0.0,88.0,40,20.0,,,0,652,2,1e-10,4
64,8,8,7,13,col_based,1,2145.5,1117.0,374.5,0.0,88.0,40,20.0,,,0,623,2,1e-10,4
64,8,8,8,13,col_based,1,3006.5,1540.5,769.5,0.0,89.0,40,20.0,,,0,655,2,1e-10,4
64,8,8,0,13,col_based,1,2523.5,1285.5,562.0,0.0,92.0,40,20.0,,,0,631,3,1e-10,4
64,8,8,1,13,col_based,1,2567.0,1263.0,563.5,0.0,93.0,40,20.0,,,0,648,3,1e-10,4
64,8,8,2,13,col_based,1,2103.5,1049.5,378.0,0.0,86.0,40,20.0,,,0,626,3,1e-10,4
64,8,8,3,13,col_based,1,3024.0,1597.0,771.5,0.0,89.0,40,20.0,,,0,633,3,1e-10,4
64,8,8,4,13,col_based,1,4093.0,2226.0,712.0,0.0,139.0,39,39.0,,,0,1269,3,1e-10,4
64,8,8,5,13,col_based,1,2638.5,1332.0,627.0,0.0,89.0,40,20.0,,,0,660,3,1e-10,4
64,8,8,6,13,col_based,1,2410.0,1238.5,497.0,0.0,91.0,40,20.0,,,0,633,3,1e-10,4
64,8,8,7,13,col_based,1,2237.0,1131.0,406.5,0.0,93.0,40,20.0,,,0,620,3,1e-10,4
64,8,8,8,13,col_based,1,2986.0,1543.5,740.0,0.0,89.0,40,20.0,,,0,664,3,1e-10,4
64,8,8,0,13,col_based,1,2528.0,1282.0,562.0,0.0,90.0,40,20.0,,,0,625,4,1e-10,4
64,8,8,1,13,col_based,1,2597.0,1313.0,571.0,0.0,91.0,40,20.0,,,0,632,4,1e-10,4
64,8,8,2,13,col_based,1,2160.5,1112.0,397.0,0.0,90.0,40,20.0,,,0,685,4,1e-10,4
64,8,8,3,13,col_based,1,2970.0,1493.5,765.5,0.0,88.0,40,20.0,,,0,642,4,1e-10,4
64,8,8,4,13,col_based,1,4031.0,2081.0,647.5,0.0,142.0,39,39.0,,,0,1255,4,1e-10,4
64,8,8,5,13,col_based,1,2497.5,1243.0,567.0,0.0,90.0,40,20.0,,,0,630,4,1e-10,4
64,8,8,6,13,col_based,1,2501.5,1291.5,546.5,0.0,89.0,40,20.0,,,0,632,4,1e-10,4
64,8,8,7,13,col_based,1,2136.5,1070.5,390.0,0.0,87.0,40,20.0,,,0,661,4,1e-10,4
64,8,8,8,13,col_based,1,2982.0,1548.0,765.5,0.0,88.0,40,20.0,,,0,649,4,1e-10,4
64,8,8,0,13,col_based,2,1924.0,1265.5,603.0,0.0,89.0,40,20.0,,,0,657,0,1e-10,4
64,8,8,1,13,col_based,2,1807.0,1066.0,443.5,0.0,91.0,40,20.0,,,0,665,0,1e-10,4
64,8,8,2,13,col_based,2,1674.5,1012.0,347.0,0.0,92.0,40,20.0,,,0,622,0,1e-10,4
64,8,8,3,13,col_based,2,2177.5,1479.5,776.0,0.0,93.0,40,20.0,,,0,653,0,1e-10,4
64,8,8,4,13,col_based,2,3092.5,1836.0,608.5,0.0,139.0,39,39.0,,,0,1262,0,1e-10,4
64,8,8,5,13,col_based,2,1922.0,1205.5,575.5,0.0,92.0,40,20.0,,,0,643,0,1e-10,4
64,8,8,6,13,col_based,2,1816.0,1060.0,465.0,0.0,90.0,40,20.0,,,0,613,0,1e-10,4
64,8,8,7,13,col_based,2,1682.0,1022.0,362.5,0.0,87.0,40,20.0,,,0,626,0,1e-10,4
64,8,8,8,13,col_based,2,2074.5,1455.0,681.0,0.0,89.0,40,20.0,,,0,664,0,1e-10,4
64,8,8,0,13,col_based,2,1847.0,1096.5,475.5,0.0,92.0,40,20.0,,,0,594,1,1e-10,4
64,8,8,1,13,col_based,2,1772.0,1080.5,432.0,0.0,91.0,40,20.0,,,0,628,1,1e-10,4
64,8,8,2,13,col_based,2,1648.5,947.5,345.5,0.0,89.0,40,20.0,,,0,629,1,1e-10,4
64,8,8,3,13,col_based,2,2185.5,1482.0,760.0,0.0,93.0,40,20.0,,,0,637,1,1e-10,4
64,8,8,4,13,col_based,2,2978.0,1847.5,584.0,0.0,137.0,39,39.0,,,0,1279,1,1e-10,4
64,8,8,5,13,col_based,2,1817.0,1132.0,535.5,0.0,89.0,40,20.0,,,0,650,1,1e-10,4
64,8,8,6,13,col_based,2,1841.0,1119.5,474.5,0.0,92.0,40,20.0,,,0,641,1,1e-10,4
64,8,8,7,13,col_based,2,1702.0,971.0,353.5,0.0,93.0,40,20.0,,,0,637,1,1e-10,4
64,8,8,8,13,col_based,2,2146.5,1533.5,761.5,0.0,90.0,40,20.0,,,0,624,1,1e-10,4
64,8,8,0,13,col_based,2,1869.0,1122.0,542.5,0.0,90.0,40,20.0,,,0,672,2,1e-10,4
64,8,8,1,13,col_based,2,1918.0,1174.5,523.0,0.0,93.0,40,20.0,,,0,636,2,1e-10,4
64,8,8,2,13,col_based,2,1659.5,998.0,321.5,0.0,90.0,40,20.0,,,0,653,2,1e-10,4
64,8,8,3,13,col_based,2,2026.5,1438.0,646.0,0.0,88.0,40,20.0,,,0,645,2,1e-10,4
64,8,8,4,13,col_based,2,3058.0,1802.0,578.0,0.0,141.0,39,39.0,,,0,1249,2,1e-10,4
64,8,8,5,13,col_based,2,1803.0,1100.5,467.5,0.0,88.0,40,20.0,,,0,640,2,1e-10,4
64,8,8,6,13,col_based,2,1788.5,1171.5,448.0,0.0,88.0,40,20.0,,,0,652,2,1e-10,4
64,8,8,7,13,col_based,2,1659.5,969.5,339.5,0.0,88.0,40,20.0,,,0,623,2,1e-10,4
64,8,8,8,13,col_based,2,2092.5,1444.5,738.5,0.0,89.0,40,20.0,,,0,655,2,1e-10,4
64,8,8,0,13,col_based,2,1866.5,1161.5,513.0,0.0,92.0,40,20.0,,,0,631,3,1e-10,4
64,8,8,1,13,col_based,2,1893.0,1110.5,514.5,0.0,93.0,40,20.0,,,0,648,3,1e-10,4
64,8,8,2,13,col_based,2,1615.5,937.5,340.0,0.0,86.0,40,20.0,,,0,626,3,1e-10,4
64,8,8,3,13,col_based,2,2105.0,1495.0,733.0,0.0,89.0,40,20.0,,,0,633,3,1e-10,4
64,8,8,4,13,col_based,2,3141.5,1990.0,629.0,0.0,139.0,39,39.0,,,0,1269,3,1e-10,4
64,8,8,5,13,col_based,2,1911.5,1225.5,565.0,0.0,89.0,40,20.0,,,0,660,3,1e-10,4
64,8,8,6,13,col_based,2,1808.0,1116.5,445.5,0.0,91.0,40,20.0,,,0,633,3,1e-10,4
64,8,8,7,13,col_based,2,1728.5,1017.0,359.5,0.0,93.0,40,20.0,,,0,620,3,1e-10,4
64,8,8,8,13,col_based,2,2098.0,1442.0,691.5,0.0,89.0,40,20.0,,,0,664,3,1e-10,4
64,8,8,0,13,col_based,2,1867.5,1176.0,506.0,0.0,90.0,40,20.0,,,0,625,4,1e-10,4
64,8,8,1,13,col_based,2,1917.0,1206.0,532.0,0.0,91.0,40,20.0,,,0,632,4,1e-10,4
64,8,8,2,13,col_based,2,1664.0,999.0,358.0,0.0,90.0,40,20.0,,,0,685,4,1e-10,4
64,8,8,3,13,col_based,2,2064.5,1427.0,718.0,0.0,88.0,40,20.0,,,0,642,4,1e-10,4
64,8,8,4,13,col_based,2,3131.0,1823.5,591.0,0.0,142.0,39,39.0,,,0,1255,4,1e-10,4
64,8,8,5,13,col_based,2,1836.5,1133.0,519.0,0.0,90.0,40,20.0,,,0,630,4,1e-10,4
64,8,8,6,13,col_based,2,1841.5,1174.5,497.0,0.0,89.0,40,20.0,,,0,632,4,1e-10,4
64,8,8,7,13,col_based,2,1645.5,955.0,350.5,0.0,87.0,40,20.0,,,0,661,4,1e-10,4
64,8,8,8,13,col_based,2,2071.0,1445.0,730.5,0.0,88.0,40,20.0,,,0,649,4,1e-10,4
64,8,8,0,13,col_based,3,1690.0,1204.0,586.0,0.0,89.0,40,20.0,,,0,657,0,1e-10,4
64,8,8,1,13,col_based,3,1615.0,992.0,393.5,0.0,91.0,40,20.0,,,0,665,0,1e-10,4
64,8,8,2,13,col_based,3,1539.5,935.5,315.5,0.0,92.0,40,20.0,,,0,622,0,1e-10,4
64,8,8,3,13,col_based,3,1892.0,1434.5,749.5,0.0,93.0,40,20.0,,,0,653,0,1e-10,4
64,8,8,4,13,col_based,3,2797.0,1742.0,586.0,0.0,139.0,39,39.0,,,0,1262,0,1e-10,4
64,8,8,5,13,col_based,3,1702.0,1144.5,536.5,0.0,92.0,40,20.0,,,0,643,0,1e-10,4
64,8,8,6,13,col_based,3,1626.5,996.0,424.5,0.0,90.0,40,20.0,,,0,613,0,1e-10,4
64,8,8,7,13,col_based,3,1525.0,934.5,328.5,0.0,87.0,40,20.0,,,0,626,0,1e-10,4
64,8,8,8,13,col_based,3,1815.0,1382.5,644.5,0.0,89.0,40,20.0,,,0,664,0,1e-10,4
64,8,8,0,13,col_based,3,1658.5,1030.0,447.5,0.0,92.0,40,20.0,,,0,594,1,1e-10,4
64,8,8,1,13,col_based,3,1582.0,1010.5,395.0,0.0,91.0,40,20.0,,,0,628,1,1e-10,4
64,8,8,2,13,col_based,3,1508.5,862.5,316.5,0.0,89.0,40,20.0,,,0,629,1,1e-10,4
64,8,8,3,13,col_based,3,1912.5,1416.0,732.5,0.0,93.0,40,20.0,,,0,637,1,1e-10,4
64,8,8,4,13,col_based,3,2717.0,1751.5,534.0,0.0,137.0,39,39.0,,,0,1279,1,1e-10,4
64,8,8,5,13,col_based,3,1610.0,1076.0,500.0,0.0,89.0,40,20.0,,,0,650,1,1e-10,4
64,8,8,6,13,col_based,3,1649.0,1052.0,447.5,0.0,92.0,40,20.0,,,0,641,1,1e-10,4
64,8,8,7,13,col_based,3,1555.0,898.0,321.0,0.0,93.0,40,20.0,,,0,637,1,1e-10,4
64,8,8,8,13,col_based,3,1865.0,1469.5,718.5,0.0,90.0,40,20.0,,,0,624,1,1e-10,4
64,8,8,0,13,col_based,3,1653.0,1071.5,521.5,0.0,90.0,40,20.0,,,0,672,2,1e-10,4
64,8,8,1,13,col_based,3,1697.5,1097.0,459.5,0.0,93.0,40,20.0,,,0,636,2,1e-10,4
64,8,8,2,13,col_based,3,1516.0,926.5,280.5,0.0,90.0,40,20.0,,,0,653,2,1e-10,4
64,8,8,3,13,col_based,3,1770.5,1389.5,605.0,0.0,88.0,40,20.0,,,0,645,2,1e-10,4
64,8,8,4,13,col_based,3,2784.0,1726.0,535.5,0.0,141.0,39,39.0,,,0,1249,2,1e-10,4
64,8,8,5,13,col_based,3,1603.0,1030.5,426.0,0.0,88.0,40,20.0,,,0,640,2,1e-10,4
64,8,8,6,13,col_based,3,1598.5,1082.0,409.0,0.0,88.0,40,20.0,,,0,652,2,1e-10,4
64,8,8,7,13,col_based,3,1509.0,920.5,301.5,0.0,88.0,40,20.0,,,0,623,2,1e-10,4
64,8,8,8,13,col_based,3,1824.0,1388.0,711.0,0.0,89.0,40,20.0,,,0,655,2,1e-10,4
64,8,8,0,13,col_based,3,1670.0,1074.0,469.5,0.0,92.0,40,20.0,,,0,631,3,1e-10,4
64,8,8,1,13,col_based,3,1681.0,1079.0,488.5,0.0,93.0,40,20.0,,,0,648,3,1e-10,4
64,8,8,2,13,col_based,3,1468.0,855.5,299.5,0.0,86.0,40,20.0,,,0,626,3,1e-10,4
64,8,8,3,13,col_based,3,1830.5,1448.5,698.5,0.0,89.0,40,20.0,,,0,633,3,1e-10,4
64,8,8,4,13,col_based,3,2841.5,1887.5,574.0,0.0,139.0,39,39.0,,,0,1269,3,1e-10,4
64,8,8,5,13,col_based,3,1686.0,1145.0,522.0,0.0,89.0,40,20.0,,,0,660,3,1e-10,4
64,8,8,6,13,col_based,3,1626.0,1034.5,417.0,0.0,91.0,40,20.0,,,0,633,3,1e-10,4
