trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,tmr_assignment_method,consider_skip_rus,trivial_return,decompose_move,parallel_execution,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,n_cnot,n_h
4,9,"(8, 8)",1,checkerboard,5,matching,2,False,False,True,0.9988853898609428,0.999028363322828,0.9991966085424644,0.999831751135482,0.9999998683472798,0.9998615036972666,0.9999953831480626,512,128
0,9,"(10, 10)",1,col_based,1,matching,0,True,False,False,0.9992059546424263,0.9994294313651962,0.999685499794994,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,0,True,False,False,0.99933315147052,0.9995566566414092,0.9998151918891938,0.9997414169639731,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,0,True,False,False,0.9982595677210258,0.9984828327802775,0.9987451357684943,0.9997376306799218,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,0,True,False,False,0.9987745629894985,0.998997943229664,0.9992660654670069,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,0,True,False,False,0.9989063988569843,0.9991298085828103,0.9994041844296421,0.9997254605783061,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,1,matching,0,False,False,False,0.9986562165098479,0.9988795702813126,0.9991457687289383,0.999733573962922,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,0,False,False,False,0.9991840017276395,0.9994074735405453,0.9996554235282041,0.9997519645451592,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,0,False,False,False,0.9980574243314753,0.9982806441804858,0.9985415434286109,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,0,False,False,False,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,0,False,False,False,0.9990834671055769,0.9993069164334807,0.9995808001047597,0.9997260014685653,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,1,matching,1,False,False,False,0.9988754713094053,0.9990988741181519,0.999367293792584,0.9997314103872527,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,1,False,False,False,0.9989296616278132,0.9991530765564582,0.9994179960823751,0.9997349262000931,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,1,False,False,False,0.9985360139469268,0.9987593408345697,0.999023615453256,0.9997354670954737,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,1,False,False,False,0.99886647492662,0.9990898757232867,0.9993607260947307,0.9997289763702217,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,1,False,False,False,0.9988915258459654,0.9991149322453784,0.9993847079974828,0.9997300581548372,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,1,matching,2,False,False,False,0.9982739742011137,0.998497242482437,0.9987618494231623,0.9997351966477468,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,2,False,False,False,0.9989296616278132,0.9991530765564582,0.9994179960823751,0.9997349262000931,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,2,False,False,False,0.9982479690187536,0.9984712314839055,0.9987483984594528,0.9997224856871111,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,2,False,False,False,0.998908227851413,0.9991316379863016,0.9993965518279084,0.9997349262000931,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,2,False,False,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,1,matching,2,False,True,False,0.9982739742011137,0.998497242482437,0.9987618494231623,0.9997351966477468,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,2,False,True,False,0.9989296616278132,0.9991530765564582,0.9994179960823751,0.9997349262000931,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,2,False,True,False,0.9982479690187536,0.9984712314839055,0.9987483984594528,0.9997224856871111,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,2,False,True,False,0.998908227851413,0.9991316379863016,0.9993965518279084,0.9997349262000931,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,2,False,True,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,1,matching,0,False,False,True,0.9982798265046089,0.998503096094825,0.9987762190834656,0.9997265423591171,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,0,False,False,True,0.998987181390136,0.999210609183324,0.9994698660533722,0.9997406056161835,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,0,False,False,True,0.998647208172793,0.9988705599295041,0.9991391885510637,0.9997311399406232,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,0,False,False,True,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,0,False,False,True,0.9986132899026988,0.9988366340734426,0.9991213315949699,0.9997151837189826,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,1,matching,2,False,False,True,0.9987872344933013,0.9990106175675033,0.9992810373606198,0.9997295172623831,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,1,matching,2,False,False,True,0.9984158725497179,0.9986391725672189,0.9989100322635657,0.9997289763702217,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,1,matching,2,False,False,True,0.9979753546377309,0.9981985561315003,0.9984767206402666,0.9997216743546852,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,1,matching,2,False,False,True,0.9988738410054528,0.9990972434495748,0.9993662033815033,0.999730869494067,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,1,matching,2,False,False,True,0.9982719542367552,0.9984952220663046,0.998764151422314,0.999730869494067,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,0,True,False,False,0.9992059546424263,0.9994294313651962,0.999685499794994,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,0,True,False,False,0.99933315147052,0.9995566566414092,0.9998151918891938,0.9997414169639731,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,0,True,False,False,0.9982595677210258,0.9984828327802775,0.9987451357684943,0.9997376306799218,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,0,True,False,False,0.9987745629894985,0.998997943229664,0.9992660654670069,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,0,True,False,False,0.9989063988569843,0.9991298085828103,0.9994041844296421,0.9997254605783061,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,0,False,False,False,0.9986562165098479,0.9988795702813126,0.9991457687289383,0.999733573962922,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,0,False,False,False,0.9991840017276395,0.9994074735405453,0.9996554235282041,0.9997519645451592,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,0,False,False,False,0.9980574243314753,0.9982806441804858,0.9985415434286109,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,0,False,False,False,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,0,False,False,False,0.9990834671055769,0.9993069164334807,0.9995808001047597,0.9997260014685653,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,1,False,False,False,0.9987477527572692,0.9989711270012106,0.9992392420413143,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,1,False,False,False,0.999225552894267,0.9994490340002704,0.9997145728816282,0.9997343853050051,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,1,False,False,False,0.9982666927208358,0.9984899593736244,0.9987522714388744,0.9997373602316098,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,1,False,False,False,0.9989248205192262,0.9991482343651364,0.9994118008052336,0.9997362784390931,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,1,False,False,False,0.9987925562060583,0.9990159404704843,0.9992854191672976,0.999730328601174,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,2,False,False,False,0.9982685906772313,0.9984918577545061,0.9987586247339814,0.9997330330685656,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,2,False,False,False,0.9989505754762601,0.9991739950823776,0.9994313498922206,0.9997424987620502,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,2,False,False,False,0.9982479690187536,0.9984712314839055,0.9987483984594528,0.9997224856871111,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,2,False,False,False,0.9985528462863288,0.998776176938597,0.9990462630101838,0.9997297877085736,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,2,False,False,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,2,False,True,False,0.9982685906772313,0.9984918577545061,0.9987586247339814,0.9997330330685656,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,2,False,True,False,0.9989505754762601,0.9991739950823776,0.9994313498922206,0.9997424987620502,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,2,False,True,False,0.9982479690187536,0.9984712314839055,0.9987483984594528,0.9997224856871111,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,2,False,True,False,0.9985528462863288,0.998776176938597,0.9990462630101838,0.9997297877085736,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,2,False,True,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,0,False,False,True,0.9982798265046089,0.998503096094825,0.9987762190834656,0.9997265423591171,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,0,False,False,True,0.998987181390136,0.999210609183324,0.9994698660533722,0.9997406056161835,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,0,False,False,True,0.998647208172793,0.9988705599295041,0.9991391885510637,0.9997311399406232,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,0,False,False,True,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,0,False,False,True,0.9986132899026988,0.9988366340734426,0.9991213315949699,0.9997151837189826,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,2,matching,2,False,False,True,0.9987872344933013,0.9990106175675033,0.9992810373606198,0.9997295172623831,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,2,matching,2,False,False,True,0.9984714318375664,0.9986947442811419,0.9989672404884812,0.9997273536954935,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,2,matching,2,False,False,True,0.9979753546377309,0.9981985561315003,0.9984767206402666,0.9997216743546852,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,2,matching,2,False,False,True,0.9987934573630038,0.9990168418289774,0.9992876724011442,0.9997289763702217,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,2,matching,2,False,False,True,0.9982719542367552,0.9984952220663046,0.998764151422314,0.999730869494067,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,0,True,False,False,0.9992059546424263,0.9994294313651962,0.999685499794994,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,0,True,False,False,0.99933315147052,0.9995566566414092,0.9998151918891938,0.9997414169639731,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,0,True,False,False,0.9982595677210258,0.9984828327802775,0.9987451357684943,0.9997376306799218,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,0,True,False,False,0.9987745629894985,0.998997943229664,0.9992660654670069,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,0,True,False,False,0.9989063988569843,0.9991298085828103,0.9994041844296421,0.9997254605783061,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,0,False,False,False,0.9986562165098479,0.9988795702813126,0.9991457687289383,0.999733573962922,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,0,False,False,False,0.9991840017276395,0.9994074735405453,0.9996554235282041,0.9997519645451592,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,0,False,False,False,0.9980574243314753,0.9982806441804858,0.9985415434286109,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,0,False,False,False,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,0,False,False,False,0.9990834671055769,0.9993069164334807,0.9995808001047597,0.9997260014685653,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,1,False,False,False,0.9987477527572692,0.9989711270012106,0.9992392420413143,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,1,False,False,False,0.999225552894267,0.9994490340002704,0.9997145728816282,0.9997343853050051,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,1,False,False,False,0.9985686855554116,0.9987920197502006,0.9990623803715971,0.9997295172623831,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,1,False,False,False,0.9989248205192262,0.9991482343651364,0.9994118008052336,0.9997362784390931,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,1,False,False,False,0.9989022264552077,0.999125635247858,0.9993875736032833,0.9997379011283071,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,2,False,False,False,0.9982685906772313,0.9984918577545061,0.9987586247339814,0.9997330330685656,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,2,False,False,False,0.9989505754762601,0.9991739950823776,0.9994313498922206,0.9997424987620502,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,2,False,False,False,0.9983552084516504,0.9985784949013641,0.9988394719923578,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,2,False,False,False,0.9985528462863288,0.998776176938597,0.9990462630101838,0.9997297877085736,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,2,False,False,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,2,False,True,False,0.9982685906772313,0.9984918577545061,0.9987586247339814,0.9997330330685656,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,2,False,True,False,0.9989505754762601,0.9991739950823776,0.9994313498922206,0.9997424987620502,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,2,False,True,False,0.9983552084516504,0.9985784949013641,0.9988394719923578,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,2,False,True,False,0.9985528462863288,0.998776176938597,0.9990462630101838,0.9997297877085736,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,2,False,True,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,0,False,False,True,0.9982798265046089,0.998503096094825,0.9987762190834656,0.9997265423591171,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,0,False,False,True,0.998987181390136,0.999210609183324,0.9994698660533722,0.9997406056161835,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,0,False,False,True,0.998647208172793,0.9988705599295041,0.9991391885510637,0.9997311399406232,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,0,False,False,True,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,0,False,False,True,0.9986132899026988,0.9988366340734426,0.9991213315949699,0.9997151837189826,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,3,matching,2,False,False,True,0.9987872344933013,0.9990106175675033,0.9992810373606198,0.9997295172623831,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,3,matching,2,False,False,True,0.9984755146789747,0.9986988280356952,0.9989674104729904,0.9997311399406232,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,3,matching,2,False,False,True,0.9986934981089661,0.9989168602186212,0.9991727973201986,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,3,matching,2,False,False,True,0.9987934573630038,0.9990168418289774,0.9992876724011442,0.9997289763702217,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,3,matching,2,False,False,True,0.9982719542367552,0.9984952220663046,0.998764151422314,0.999730869494067,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,0,True,False,False,0.9992059546424263,0.9994294313651962,0.999685499794994,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,0,True,False,False,0.99933315147052,0.9995566566414092,0.9998151918891938,0.9997414169639731,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,0,True,False,False,0.9982595677210258,0.9984828327802775,0.9987451357684943,0.9997376306799218,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,0,True,False,False,0.9987745629894985,0.998997943229664,0.9992660654670069,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,0,True,False,False,0.9989063988569843,0.9991298085828103,0.9994041844296421,0.9997254605783061,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,0,False,False,False,0.9986562165098479,0.9988795702813126,0.9991457687289383,0.999733573962922,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,0,False,False,False,0.9991840017276395,0.9994074735405453,0.9996554235282041,0.9997519645451592,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,0,False,False,False,0.9980574243314753,0.9982806441804858,0.9985415434286109,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,0,False,False,False,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,0,False,False,False,0.9990834671055769,0.9993069164334807,0.9995808001047597,0.9997260014685653,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,1,False,False,False,0.9984671094525551,0.9986904209294105,0.998955889773714,0.9997343853050051,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,1,False,False,False,0.999225552894267,0.9994490340002704,0.9997145728816282,0.9997343853050051,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,1,False,False,False,0.9985686855554116,0.9987920197502006,0.9990623803715971,0.9997295172623831,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,1,False,False,False,0.9989248205192262,0.9991482343651364,0.9994118008052336,0.9997362784390931,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,1,False,False,False,0.9989022264552077,0.999125635247858,0.9993875736032833,0.9997379011283071,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,2,False,False,False,0.9982685906772313,0.9984918577545061,0.9987586247339814,0.9997330330685656,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,2,False,False,False,0.9989505754762601,0.9991739950823776,0.9994313498922206,0.9997424987620502,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,2,False,False,False,0.9983552084516504,0.9985784949013641,0.9988394719923578,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,2,False,False,False,0.9985528462863288,0.998776176938597,0.9990462630101838,0.9997297877085736,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,2,False,False,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,2,False,True,False,0.9982685906772313,0.9984918577545061,0.9987586247339814,0.9997330330685656,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,2,False,True,False,0.9989505754762601,0.9991739950823776,0.9994313498922206,0.9997424987620502,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,2,False,True,False,0.9983552084516504,0.9985784949013641,0.9988394719923578,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,2,False,True,False,0.9985528462863288,0.998776176938597,0.9990462630101838,0.9997297877085736,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,2,False,True,False,0.9984671131138443,0.9986904245915186,0.9989554916847332,0.9997346557525125,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,0,False,False,True,0.9982798265046089,0.998503096094825,0.9987762190834656,0.9997265423591171,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,0,False,False,True,0.998987181390136,0.999210609183324,0.9994698660533722,0.9997406056161835,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,0,False,False,True,0.998647208172793,0.9988705599295041,0.9991391885510637,0.9997311399406232,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,0,False,False,True,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,0,False,False,True,0.9986132899026988,0.9988366340734426,0.9991213315949699,0.9997151837189826,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,4,matching,2,False,False,True,0.9987872344933013,0.9990106175675033,0.9992810373606198,0.9997295172623831,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,4,matching,2,False,False,True,0.9984755146789747,0.9986988280356952,0.9989674104729904,0.9997311399406232,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,4,matching,2,False,False,True,0.9986934981089661,0.9989168602186212,0.9991727973201986,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,4,matching,2,False,False,True,0.9987934573630038,0.9990168418289774,0.9992876724011442,0.9997289763702217,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,4,matching,2,False,False,True,0.9982719542367552,0.9984952220663046,0.998764151422314,0.999730869494067,0.9999998683472798,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,5,matching,0,True,False,False,0.9992059546424263,0.9994294313651962,0.999685499794994,0.9997438510112928,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,5,matching,0,True,False,False,0.99933315147052,0.9995566566414092,0.9998151918891938,0.9997414169639731,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,5,matching,0,True,False,False,0.9982595677210258,0.9984828327802775,0.9987451357684943,0.9997376306799218,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,5,matching,0,True,False,False,0.9987745629894985,0.998997943229664,0.9992660654670069,0.9997316808339552,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,5,matching,0,True,False,False,0.9989063988569843,0.9991298085828103,0.9994041844296421,0.9997254605783061,1,0.999783607956399,0.9999927861782149,800,200
0,9,"(10, 10)",1,col_based,5,matching,0,False,False,False,0.9986562165098479,0.9988795702813126,0.9991457687289383,0.999733573962922,1,0.999783607956399,0.9999927861782149,800,200
1,9,"(10, 10)",1,col_based,5,matching,0,False,False,False,0.9991840017276395,0.9994074735405453,0.9996554235282041,0.9997519645451592,1,0.999783607956399,0.9999927861782149,800,200
2,9,"(10, 10)",1,col_based,5,matching,0,False,False,False,0.9980574243314753,0.9982806441804858,0.9985415434286109,0.9997389829225797,0.999999736694577,0.999783607956399,0.9999927861782149,800,200
3,9,"(10, 10)",1,col_based,5,matching,0,False,False,False,0.9987903822315258,0.999013766009733,0.9992813518437913,0.9997322217275799,1,0.999783607956399,0.9999927861782149,800,200
4,9,"(10, 10)",1,col_based,5,matching,0,False,False,False,0.9990834671055769,0.9993069164334807,0.9995808001047597,0.9997260014685653,1,0.999783607956399,0.9999927861782149,800,200
