trial,code_distance,fidelity_target,factory_physical_size,qubit_layout,placement,n_qubits,n_factories,n_aods,trivial_return,decompose_move,redistribute_stage1_success,J,h,dt,n_trotter_steps,epsilon,total_depth,n_cnot,n_cnot_teleportation,n_h,n_s,n_t,n_se_q,n_rz_decomposition,fidelity_total,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_of_rz_h,fidelity_of_t_gate,fidelity_cnot,fidelity_h,fidelity_idle,fidelity_synthesis,synthesis_epsilon
2,13,1e-08,4,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,10972.5,512,12736,13120,6515,12736,55548,320,0.9998258158406109,0.9999745883046112,0.9999936736855579,0.9999965095777359,0.9998726481086639,0.9999989784118476,0.9999965095777359,0.9999926110671501,0.999996800005088,0.0001
3,13,1e-08,4,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,11021.5,512,12736,13120,6487,12736,55788,320,0.9998258111059442,0.9999745883046112,0.9999937008745443,0.9999965095777359,0.9998726481086639,0.9999989784118476,0.9999965095777359,0.9999925791427369,0.999996800005088,0.0001
4,13,1e-08,4,"(8, 8)",col_based,64,64,5,False,True,True,1.0,1.0,0.00146,1,0.0001,10990.0,512,12736,13120,6666,12736,55643,320,0.9998256566042794,0.9999745883046112,0.9999935270592512,0.9999965095777359,0.9998726481086639,0.9999989784118476,0.9999965095777359,0.9999925984304031,0.999996800005088,0.0001
0,13,1e-08,4,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,29732.0,800,19900,20500,10154,19900,228582,500,0.9997090202472724,0.9999602945097347,0.9999901400946509,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999695946278644,0.9999950000124499,0.0001
1,13,1e-08,4,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,29637.5,800,19900,20500,10116,19900,228734,500,0.9997090369230457,0.9999602945097347,0.9999901769938594,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999695744095346,0.9999950000124499,0.0001
2,13,1e-08,4,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,29753.0,800,19900,20500,9968,19900,231587,500,0.9997088012015288,0.9999602945097347,0.9999903207065791,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999691949168812,0.9999950000124499,0.0001
3,13,1e-08,4,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,29756.0,800,19900,20500,10078,19900,230721,500,0.9997088095793161,0.9999602945097347,0.9999902138930692,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999693101081165,0.9999950000124499,0.0001
4,13,1e-08,4,"(10, 10)",col_based,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,29961.5,800,19900,20500,10094,19900,230099,500,0.9997088767611386,0.9999602945097347,0.9999901983565597,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.999969392843631,0.9999950000124499,0.0001
0,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,25028.5,800,19900,20500,10154,19900,202727,500,0.9997124584683392,0.9999602945097347,0.9999901400946509,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999730337451044,0.9999950000124499,0.0001
1,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,25025.5,800,19900,20500,10116,19900,201703,500,0.9997126315299875,0.9999602945097347,0.9999901769938594,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999731699532788,0.9999950000124499,0.0001
2,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,25091.0,800,19900,20500,9968,19900,203847,500,0.999712490091239,0.9999602945097347,0.9999903207065791,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999728847674348,0.9999950000124499,0.0001
3,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,25028.5,800,19900,20500,10078,19900,202943,500,0.9997125035223402,0.9999602945097347,0.9999902138930692,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.999973005013695,0.9999950000124499,0.0001
4,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,False,1.0,1.0,0.00146,1,0.0001,25496.5,800,19900,20500,10094,19900,206210,500,0.9997120535408925,0.9999602945097347,0.9999901983565597,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999725704512281,0.9999950000124499,0.0001
0,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,22358.5,800,19900,20500,10177,19900,179134,500,0.9997155735693386,0.9999602945097347,0.9999901177609201,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999761719914743,0.9999950000124499,0.0001
1,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,23034.5,800,19900,20500,10091,19900,184497,500,0.9997149438753473,0.9999602945097347,0.9999902012696552,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999754586258282,0.9999950000124499,0.0001
2,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,22583.0,800,19900,20500,10208,19900,180797,500,0.9997153223273504,0.9999602945097347,0.9999900876589359,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999759507855519,0.9999950000124499,0.0001
3,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,22491.5,800,19900,20500,10113,19900,179910,500,0.9997155325046359,0.9999602945097347,0.9999901799069548,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999760687709055,0.9999950000124499,0.0001
4,13,1e-08,4,"(10, 10)",col_based,100,100,1,False,True,True,1.0,1.0,0.00146,1,0.0001,22057.0,800,19900,20500,10109,19900,176211,500,0.9997160282865121,0.9999602945097347,0.9999901837910822,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999765607979133,0.9999950000124499,0.0001
0,13,1e-08,4,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14507.5,800,19900,20500,10154,19900,117344,500,0.9997238128601894,0.9999602945097347,0.9999901400946509,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999843910964793,0.9999950000124499,0.0001
1,13,1e-08,4,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14483.5,800,19900,20500,10116,19900,117074,500,0.999723885654884,0.9999602945097347,0.9999901769938594,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999844270111502,0.9999950000124499,0.0001
2,13,1e-08,4,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14581.0,800,19900,20500,9968,19900,118464,500,0.9997238444834483,0.9999602945097347,0.9999903207065791,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999842421171178,0.9999950000124499,0.0001
3,13,1e-08,4,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14585.0,800,19900,20500,10078,19900,118577,500,0.9997237226713652,0.9999602945097347,0.9999902138930692,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999842270861656,0.9999950000124499,0.0001
4,13,1e-08,4,"(10, 10)",col_based,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14506.5,800,19900,20500,10094,19900,118139,500,0.9997237653853858,0.9999602945097347,0.9999901983565597,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999842853477338,0.9999950000124499,0.0001
0,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13701.0,800,19900,20500,10154,19900,112258,500,0.9997244892101002,0.9999602945097347,0.9999901400946509,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999850676226808,0.9999950000124499,0.0001
1,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13639.0,800,19900,20500,10116,19900,111735,500,0.9997245956494764,0.9999602945097347,0.9999901769938594,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999851371907766,0.9999950000124499,0.0001
2,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13742.0,800,19900,20500,9968,19900,112633,500,0.9997246199055185,0.9999602945097347,0.9999903207065791,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999850177411619,0.9999950000124499,0.0001
3,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13757.0,800,19900,20500,10078,19900,113023,500,0.9997244612571266,0.9999602945097347,0.9999902138930692,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999849658643849,0.9999950000124499,0.0001
4,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,False,1.0,1.0,0.00146,1,0.0001,13700.5,800,19900,20500,10094,19900,113061,500,0.9997244406714028,0.9999602945097347,0.9999901983565597,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999849608097248,0.9999950000124499,0.0001
0,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,11940.0,800,19900,20500,10177,19900,93753,500,0.9997269277306029,0.9999602945097347,0.9999901177609201,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999875291124569,0.9999950000124499,0.0001
1,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,12121.0,800,19900,20500,10091,19900,95630,500,0.9997267616081856,0.9999602945097347,0.9999902012696552,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999872794382381,0.9999950000124499,0.0001
2,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,11982.5,800,19900,20500,10208,19900,94635,500,0.9997267803455021,0.9999602945097347,0.9999900876589359,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999874117908396,0.9999950000124499,0.0001
3,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,11955.5,800,19900,20500,10113,19900,94133,500,0.9997269393267205,0.9999602945097347,0.9999901799069548,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999874785657267,0.9999950000124499,0.0001
4,13,1e-08,4,"(10, 10)",col_based,100,100,5,False,True,True,1.0,1.0,0.00146,1,0.0001,11762.5,800,19900,20500,10109,19900,92977,500,0.9997270969382446,0.9999602945097347,0.9999901837910822,0.9999945462205662,0.999801019797192,0.9999984037689705,0.9999945462205662,0.9999876323342086,0.9999950000124499,0.0001
0,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20505.0,128,3184,3280,1741,3184,26512,80,0.981056803373171,0.9904934612512664,0.9974613659398225,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.9947116323816375,0.999999200000312,0.0001
1,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20519.0,128,3184,3280,1794,3184,26462,80,0.9809907019383072,0.9904934612512664,0.9973841853091409,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.994721579548692,0.999999200000312,0.0001
2,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20315.0,128,3184,3280,1756,3184,26098,80,0.9811165515442506,0.9904934612512664,0.9974395217591567,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.9947939979229239,0.999999200000312,0.0001
3,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20815.0,128,3184,3280,1764,3184,27018,80,0.9809245854136027,0.9904934612512664,0.9974278717250743,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.99461097264784,0.999999200000312,0.0001
4,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20910.0,128,3184,3280,1705,3184,27285,80,0.9809567014667104,0.9904934612512664,0.9975137939252844,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.9945578618346593,0.999999200000312,0.0001
0,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14595.0,128,3184,3280,1741,3184,19786,80,0.9823774091574743,0.9904934612512664,0.9974613659398225,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.9960506190039415,0.999999200000312,0.0001
1,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14532.0,128,3184,3280,1794,3184,19727,80,0.9823129869050793,0.9904934612512664,0.9973841853091409,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.9960623724717668,0.999999200000312,0.0001
2,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14299.5,128,3184,3280,1756,3184,19324,80,0.9824466691995819,0.9904934612512664,0.9974395217591567,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.996142658342496,0.999999200000312,0.0001
3,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14833.0,128,3184,3280,1764,3184,20136,80,0.9822756597441682,0.9904934612512664,0.9974278717250743,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.9959808978939044,0.999999200000312,0.0001
4,7,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14908.5,128,3184,3280,1705,3184,20300,80,0.9823280557837959,0.9904934612512664,0.9975137939252844,0.9986888600336292,0.9999681605065682,0.9996160731427869,0.9986888600336292,0.995948230252938,0.999999200000312,0.0001
0,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,41046.0,288,7164,7380,3757,7164,117362,180,0.9471108862883482,0.9787372757838644,0.9945297923683398,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.976800931709136,0.999998200001602,0.0001
1,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,41348.0,288,7164,7380,3740,7164,118186,180,0.9469783189866348,0.9787372757838644,0.9945544769221404,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9766399681632497,0.999998200001602,0.0001
2,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,41364.0,288,7164,7380,3754,7164,118246,180,0.9469475994929734,0.9787372757838644,0.9945341484215502,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9766282485527773,0.999998200001602,0.0001
3,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,41127.0,288,7164,7380,3679,7164,117378,180,0.9472157184009821,0.9787372757838644,0.9946430559528839,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.976797805950843,0.999998200001602,0.0001
4,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,1,True,False,False,1.0,1.0,0.00146,1,0.0001,40978.0,288,7164,7380,3705,7164,116465,180,0.9473527335822427,0.9787372757838644,0.9946052999915306,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.976976185533613,0.999998200001602,0.0001
0,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,19143.5,288,7164,7380,3757,7164,56135,180,0.958779939400012,0.9787372757838644,0.9945297923683398,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9888357864623168,0.999998200001602,0.0001
1,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,19353.0,288,7164,7380,3740,7164,56880,180,0.9586608855024286,0.9787372757838644,0.9945544769221404,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9886884608914248,0.999998200001602,0.0001
2,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,19389.0,288,7164,7380,3754,7164,57073,180,0.9586042878165234,0.9787372757838644,0.9945341484215502,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9886502982495607,0.999998200001602,0.0001
3,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,19164.0,288,7164,7380,3679,7164,56312,180,0.9588551874786665,0.9787372757838644,0.9946430559528839,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9888007822915521,0.999998200001602,0.0001
4,7,1e-08,2,"(6, 6)",seperate_region_row,36,36,5,True,False,False,1.0,1.0,0.00146,1,0.0001,19084.5,288,7164,7380,3705,7164,55971,180,0.9588841836779263,0.9787372757838644,0.9946052999915306,0.9970523522789801,0.9999283625653654,0.9991363718456516,0.9970523522789801,0.9888682208112776,0.999998200001602,0.0001
0,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,76662.0,512,12736,13120,6615,12736,384568,320,0.8766090777542802,0.9625126622601226,0.990388580755292,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9259698468217955,0.999996800005088,0.0001
1,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,75874.0,512,12736,13120,6576,12736,382085,320,0.8770944503473643,0.9625126622601226,0.9904449751277811,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9264297976900837,0.999996800005088,0.0001
2,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,76337.0,512,12736,13120,6562,12736,382740,320,0.8769974841469181,0.9625126622601226,0.9904652200447539,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.926308443323332,0.999996800005088,0.0001
3,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,76729.0,512,12736,13120,6506,12736,387862,320,0.8761711807154773,0.9625126622601226,0.9905462038508364,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9253600187251403,0.999996800005088,0.0001
4,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,1,True,False,False,1.0,1.0,0.00146,1,0.0001,76363.0,512,12736,13120,6592,12736,383220,320,0.876874888431814,0.9625126622601226,0.9904218385865081,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9262195219721713,0.999996800005088,0.0001
0,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,26830.0,512,12736,13120,6615,12736,137665,320,0.920983157141376,0.9625126622601226,0.990388580755292,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9728425755393562,0.999996800005088,0.0001
1,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,26696.0,512,12736,13120,6576,12736,137550,320,0.9210567835181677,0.9625126622601226,0.9904449751277811,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9728649511781505,0.999996800005088,0.0001
2,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,26741.0,512,12736,13120,6562,12736,137819,320,0.9210260575851674,0.9625126622601226,0.9904652200447539,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9728126124464663,0.999996800005088,0.0001
3,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,26930.5,512,12736,13120,6506,12736,138730,320,0.9209335544117149,0.9625126622601226,0.9905462038508364,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9726353821169238,0.999996800005088,0.0001
4,7,1e-08,2,"(8, 8)",seperate_region_row,64,64,5,True,False,False,1.0,1.0,0.00146,1,0.0001,26752.0,512,12736,13120,6592,12736,137274,320,0.9210861104224154,0.9625126622601226,0.9904218385865081,0.9947657456496805,0.9998726481086639,0.9984651767437963,0.9947657456496805,0.9729186548110341,0.999996800005088,0.0001
0,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,129245.0,800,19900,20500,10104,19900,1014806,500,0.7495987872944049,0.9420470209679471,0.9853564247065225,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.816309897063124,0.9999950000124499,0.0001
1,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,128509.0,800,19900,20500,10093,19900,1004118,500,0.7512149080505494,0.9420470209679471,0.9853722496693297,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.8180567075997722,0.9999950000124499,0.0001
2,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,128737.0,800,19900,20500,10148,19900,1005273,500,0.7509810911837724,0.9420470209679471,0.9852931273967233,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.8178677583059,0.9999950000124499,0.0001
3,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,129472.0,800,19900,20500,10164,19900,1009659,500,0.7503050920082255,0.9420470209679471,0.9852701112012956,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.8171506392110006,0.9999950000124499,0.0001
4,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,1,True,False,False,1.0,1.0,0.00146,1,0.0001,128400.0,800,19900,20500,10264,19900,1002583,500,0.7512579838345019,0.9420470209679471,0.9851262721605623,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.8183078895885932,0.9999950000124499,0.0001
0,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,38049.5,800,19900,20500,10104,19900,303412,500,0.8642109787398633,0.9420470209679471,0.9853564247065225,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.9411220869796959,0.9999950000124499,0.0001
1,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,37754.0,800,19900,20500,10093,19900,299196,500,0.8649538798754204,0.9420470209679471,0.9853722496693297,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.9419159758593636,0.9999950000124499,0.0001
2,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,37771.0,800,19900,20500,10148,19900,300051,500,0.8647365442092879,0.9420470209679471,0.9852931273967233,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.9417549219818806,0.9999950000124499,0.0001
3,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,37991.0,800,19900,20500,10164,19900,301572,500,0.8644533374519493,0.9420470209679471,0.9852701112012956,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.9414684836754369,0.9999950000124499,0.0001
4,7,1e-08,2,"(10, 10)",seperate_region_row,100,100,5,True,False,False,1.0,1.0,0.00146,1,0.0001,37722.0,800,19900,20500,10264,19900,299747,500,0.8646426734038019,0.9420470209679471,0.9851262721605623,0.9918335266665675,0.999801019797192,0.997602874106024,0.9918335266665675,0.9418121824275647,0.9999950000124499,0.0001
0,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20505.0,128,3184,3280,1741,3184,26512,80,0.9982472894560496,0.9991390373114896,0.9997708188651055,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9995219804580969,0.999999200000312,0.0001
1,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20519.0,128,3184,3280,1794,3184,26462,80,0.9982412242600475,0.9991390373114896,0.9997638428939482,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9995228817584285,0.999999200000312,0.0001
2,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20315.0,128,3184,3280,1756,3184,26098,80,0.9982527713875202,0.9991390373114896,0.9997688445287073,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9995294432493377,0.999999200000312,0.0001
3,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20815.0,128,3184,3280,1764,3184,27018,80,0.9982351573012123,0.9991390373114896,0.9997677915508891,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9995128593444711,0.999999200000312,0.0001
4,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,1,True,False,False,1.0,1.0,0.00146,1,0.0001,20910.0,128,3184,3280,1705,3184,27285,80,0.9982381043628948,0.9991390373114896,0.999775557288369,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9995080464583784,0.999999200000312,0.0001
0,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14595.0,128,3184,3280,1741,3184,19786,80,0.9983683850452395,0.9991390373114896,0.9997708188651055,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9996432306777673,0.999999200000312,0.0001
1,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14532.0,128,3184,3280,1794,3184,19727,80,0.9983624811592527,0.9991390373114896,0.9997638428939482,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9996442943412603,0.999999200000312,0.0001
2,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14299.5,128,3184,3280,1756,3184,19324,80,0.9983747318961383,0.9991390373114896,0.9997688445287073,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9996515597340313,0.999999200000312,0.0001
3,9,1e-08,2,"(4, 4)",seperate_region_row,16,16,5,True,False,False,1.0,1.0,0.00146,1,0.0001,14833.0,128,3184,3280,1764,3184,20136,80,0.9983590601987273,0.9991390373114896,0.9997677915508891,0.9998816998940097,0.9999681605065682,0.9999653741259314,0.9998816998940097,0.9996369208328594,0.999999200000312,0.0001
