trial,code_distance,qubit_layout,n_trotter_steps,placement,n_aods,consider_skip_rus,trivial_return,decompose_move,parallel_execution,prepare_lookahead_angles,logical_se_interval,total_depth,fidelity,fidelity_of_rz_layer,fidelity_of_rz_injection,fidelity_of_rz_teleportaion,fidelity_of_rz_s,fidelity_cnot,fidelity_1q,fidelity_idle,n_cnot,n_cnot_teleportation,n_h,n_s,n_se_q,n_rz_seen
9,9,"(10, 10)",1,seperate_region_row,1,0,True,False,False,False,10,3632.0,0.9984008139859872,0.9991165480470192,0.9993371211436103,0.999779280593181,1.0,0.9998917981243766,0.999985572408469,0.9994061881513571,400,816,400,0,32936,45
0,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2937.5,0.998589449667058,0.9991878939113956,0.9994138899596642,0.9997738714154977,1.0,0.9998917981243766,0.999985572408469,0.9995236388513351,400,836,400,0,26420,42
1,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2926.5,0.9978217428025288,0.9984171520963391,0.9986339201579674,0.9997830670349724,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9995262165767221,400,802,400,1,26277,47
2,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2818.5,0.9979779472339475,0.9985572058477954,0.9987686005779692,0.9997884762624076,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9995424762285325,400,782,400,1,25375,46
3,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2803.5,0.9985660762132994,0.9991441085259767,0.9993596826869167,0.9997844193390876,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9995440445237909,400,797,400,1,25288,43
4,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2661.5,0.9979733748312846,0.9985253482611487,0.998738758978643,0.9997865830294763,0.999999736694577,0.9998917981243766,0.999985572408469,0.9995697865493522,400,789,400,2,23860,47
5,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,3206.5,0.9970590410665613,0.997706300265864,0.9979403228000501,0.9997657577038459,0.999999736694577,0.9998917981243766,0.999985572408469,0.9994738161505851,400,866,400,2,29184,55
6,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,3100.0,0.9982476457311974,0.998871933438227,0.9991046149274352,0.9997671099845484,1.0,0.9998917981243766,0.999985572408469,0.9994975735541175,400,861,400,0,27866,46
7,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2815.0,0.9983504693467637,0.9989266293708409,0.9991356697355164,0.9997909104243016,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9995457930857732,400,773,400,1,25191,45
8,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,3045.5,0.998267417766082,0.9988875204377906,0.9991141206428966,0.999773330499339,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9995017735180339,400,838,400,1,27633,48
9,9,"(10, 10)",1,seperate_region_row,1,0,False,True,False,False,10,2879.5,0.9985278708444173,0.9991165480470192,0.9993371211436103,0.999779280593181,1.0,0.9998917981243766,0.999985572408469,0.9995333729540768,400,816,400,0,25880,45
0,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,655.5,0.9989225976310232,0.9991439387584654,0.9993664103357459,0.9997773873776629,1.0,0.9998917981243766,0.999985572408469,0.999901085004974,400,823,400,0,5485,25
1,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,726.5,0.9984262309559705,0.9986567914396658,0.9988746923888472,0.9997819851929973,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9998917440398108,400,806,400,2,6003,24
2,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,684.5,0.9988619403408969,0.9990853761462491,0.9992941794026429,0.9997911808871001,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9998989751654451,400,772,400,1,5602,25
3,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,534.0,0.999392660476535,0.9995889574911515,0.9997931364793594,0.9997957787658686,1.0,0.9998917981243766,0.999985572408469,0.9999262411269527,400,755,400,0,4090,20
4,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,668.0,0.9988801210088226,0.9991002094544775,0.999319697602284,0.9997803624322296,1.0,0.9998917981243766,0.999985572408469,0.9999023292713984,400,812,400,0,5416,24
5,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,842.0,0.9983740261333719,0.9986276629479387,0.9988537952869402,0.9997738714154977,0.999999736694577,0.9998917981243766,0.999985572408469,0.9998686264278978,400,836,400,2,7285,27
6,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,612.5,0.9990225599231836,0.999236877020415,0.9994493655378734,0.9997873944145793,1.0,0.9998917981243766,0.999985572408469,0.9999081358685183,400,786,400,0,5094,23
7,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,631.5,0.9989770839400994,0.9991945267727772,0.9993956512747754,0.9997987538751628,1.0,0.9998917981243766,0.999985572408469,0.9999049981379369,400,744,400,0,5268,22
8,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,631.5,0.9991325807307199,0.9993474080471971,0.999556945670572,0.9997903694989241,1.0,0.9998917981243766,0.999985572408469,0.9999076489786448,400,775,400,0,5121,22
9,9,"(10, 10)",1,col_based,1,2,False,False,True,True,10,621.0,0.999201764767427,0.9994164807907494,0.9996198132985983,0.9997965901584345,1.0,0.9998917981243766,0.999985572408469,0.99990777520933,400,752,400,0,5114,23
0,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,558.5,0.9985679636992975,0.9987798776560863,0.9989868568660499,0.9997930741287381,0.999999736694577,0.9998917981243766,0.999985572408469,0.9999104440904044,400,765,400,2,4966,50
1,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,535.0,0.9992342806579225,0.9994390540933473,0.9996548307100507,0.9997841488781182,1.0,0.9998917981243766,0.999985572408469,0.9999177294506814,400,798,400,0,4562,41
2,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,521.0,0.9989358890680681,0.9991383489664777,0.999351218442918,0.9997871239528051,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999199835951831,400,787,400,1,4437,40
3,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,556.0,0.998263616544569,0.9984706940367302,0.9986915261950773,0.9997790101336017,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999152228479626,400,817,400,1,4701,47
4,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,595.5,0.9986681635117519,0.9988813597430954,0.9990956645805218,0.9997855011836966,1.0,0.9998917981243766,0.999985572408469,0.9999091817809003,400,793,400,0,5036,46
5,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,683.5,0.997356628159318,0.9975892445097214,0.9978253990333334,0.9997635940585263,0.999999736694577,0.9998917981243766,0.999985572408469,0.9998894358610926,400,874,400,2,6131,57
6,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,526.5,0.9989969331203192,0.9991982881402703,0.9994149554345905,0.9997833374956491,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999211016527412,400,801,400,1,4375,41
7,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,506.0,0.9992528027973036,0.9994517039488665,0.99965504362291,0.9997965901584345,1.0,0.9998917981243766,0.999985572408469,0.999923608270197,400,752,400,0,4236,37
8,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,602.5,0.998977085598582,0.9991930147449526,0.9994192823136426,0.9997736009573818,1.0,0.9998917981243766,0.999985572408469,0.9999065129031952,400,837,400,0,5184,44
9,9,"(10, 10)",1,col_based,1,2,False,True,False,False,10,565.5,0.9988722586639485,0.999082399352649,0.9993018835878287,0.9997803624322296,1.0,0.9998917981243766,0.999985572408469,0.9999122834585346,400,812,400,0,4864,45
0,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,698.5,0.9986568069548785,0.9988874026695295,0.9991117090773051,0.9997754941657298,1.0,0.9998917981243766,0.999985572408469,0.999891762072478,400,830,400,0,6002,26
1,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,641.0,0.9991530962858177,0.9993725059218459,0.9995839416532217,0.9997884762624076,1.0,0.9998917981243766,0.999985572408469,0.9999030686188477,400,782,400,0,5375,21
2,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,650.0,0.9987678554781261,0.9989892343833838,0.9991990987567635,0.9997900990363451,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999010128736345,400,776,400,1,5489,24
3,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,587.0,0.9988817382218731,0.9990934845296728,0.9992967513235365,0.9997965901584345,1.0,0.9998917981243766,0.999985572408469,0.9999106785194878,400,752,400,0,4953,24
4,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,686.5,0.998908637733764,0.9991357778799103,0.9993470247511628,0.9997887467245477,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9998952784487993,400,781,400,1,5807,23
5,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,785.5,0.9980821438232204,0.9983272263524121,0.9985639643728751,0.999763053147928,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9998771196537822,400,876,400,1,6814,27
6,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,724.0,0.9986357307304861,0.9988708251321522,0.9990843168942591,0.9997863125679216,1.0,0.9998917981243766,0.999985572408469,0.9998872539157971,400,790,400,0,6252,25
7,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,589.0,0.9993281722791874,0.9995395986182192,0.9997434970742658,0.9997960492299841,1.0,0.9998917981243766,0.999985572408469,0.9999110932787698,400,754,400,0,4930,21
8,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,631.0,0.9990611031478516,0.999278636355048,0.9994938375729846,0.99978468980013,1.0,0.9998917981243766,0.999985572408469,0.9999049260063152,400,796,400,0,5272,22
9,9,"(10, 10)",1,col_based,1,2,False,True,False,True,10,697.0,0.9984086750685972,0.9986384750752095,0.998861235818833,0.9997771169185958,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9998925014121137,400,824,400,1,5961,25
0,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2038.0,0.9979588358386197,0.9984115473747428,0.998630877029266,0.9997806328921746,0.999999736694577,0.9998917981243766,0.999985572408469,0.9996691555442572,400,811,400,2,18348,47
1,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2103.0,0.998397194247835,0.9988564995881608,0.9990716098961719,0.99978468980013,1.0,0.9998917981243766,0.999985572408469,0.9996627553930183,400,796,400,0,18703,43
2,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2011.0,0.9981980441995398,0.9986444526075057,0.9988581661967103,0.9997860421064401,1.0,0.9998917981243766,0.999985572408469,0.9996755737652401,400,791,400,0,17992,46
3,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,1932.5,0.9987643221579253,0.9991993427094761,0.999409660365882,0.9997895581114066,1.0,0.9998917981243766,0.999985572408469,0.9996872204175357,400,778,400,0,17346,40
4,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,1902.5,0.9987551594049575,0.9991846258165281,0.9993948015926677,0.9997898285738392,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9996927733583497,400,777,400,1,17038,42
5,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2350.5,0.9972075844022996,0.9977117026775879,0.9979454565153991,0.9997660281598401,0.999999736694577,0.9998917981243766,0.999985572408469,0.9996173064835985,400,865,400,2,21224,55
6,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2150.5,0.9988022513506395,0.9992752591048534,0.9995004637604572,0.9997746827902845,1.0,0.9998917981243766,0.999985572408469,0.9996492340814677,400,833,400,0,19453,42
7,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,1991.5,0.998482147649689,0.9989266293708409,0.9991356697355164,0.9997909104243016,0.9999998683472798,0.9998917981243766,0.999985572408469,0.999677629046962,400,773,400,1,17878,45
8,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2162.0,0.9984148582742639,0.9988875204377906,0.9991141206428966,0.999773330499339,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9996493963361222,400,838,400,1,19444,48
9,9,"(10, 10)",1,seperate_region_row,2,0,True,False,False,False,10,2073.5,0.9986596445876511,0.9991165480470192,0.9993371211436103,0.999779280593181,1.0,0.9998917981243766,0.999985572408469,0.9996652793914304,400,816,400,0,18563,45
0,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1751.5,0.9987813198994329,0.9991878939113956,0.9994138899596642,0.9997738714154977,1.0,0.9998917981243766,0.999985572408469,0.9997156885799944,400,836,400,0,15767,42
1,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1766.0,0.998011485661474,0.9984171520963391,0.9986339201579674,0.9997830670349724,0.9999998683472798,0.9998917981243766,0.999985572408469,0.999716283553406,400,802,400,1,15734,47
2,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1681.5,0.9981636334471252,0.9985572058477954,0.9987686005779692,0.9997884762624076,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9997284535417944,400,782,400,1,15059,46
3,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1663.0,0.9987525743277236,0.9991441085259767,0.9993596826869167,0.9997844193390876,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9997307252893687,400,797,400,1,14933,43
4,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1589.0,0.9981451811963407,0.9985253482611487,0.998738758978643,0.9997865830294763,0.999999736694577,0.9998917981243766,0.999985572408469,0.9997418677450816,400,789,400,2,14315,47
5,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1936.0,0.9972682067639799,0.997706300265864,0.9979403228000501,0.9997657577038459,0.999999736694577,0.9998917981243766,0.999985572408469,0.9996834884259431,400,866,400,2,17553,55
6,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1819.0,0.9984537475328338,0.998871933438227,0.9991046149274352,0.9997671099845484,1.0,0.9998917981243766,0.999985572408469,0.9997039334203507,400,861,400,0,16419,46
7,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1688.5,0.9985306243313594,0.9989266293708409,0.9991356697355164,0.9997909104243016,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9997261637697014,400,773,400,1,15186,45
8,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1799.5,0.99847527033918,0.9988875204377906,0.9991141206428966,0.999773330499339,0.9999998683472798,0.9998917981243766,0.999985572408469,0.999709883100441,400,838,400,1,16089,48
9,9,"(10, 10)",1,seperate_region_row,2,0,False,True,False,False,10,1704.0,0.9987209900528702,0.9991165480470192,0.9993371211436103,0.999779280593181,1.0,0.9998917981243766,0.999985572408469,0.9997266866305834,400,816,400,0,15157,45
0,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,489.0,0.9992009265297913,0.9993932206680665,0.9996084465624876,0.99978468980013,1.0,0.9998917981243766,0.999985572408469,0.9999302084584454,400,796,400,0,3870,23
1,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,433.5,0.9993189355170377,0.9995002026084938,0.9997086905063205,0.9997914513499717,1.0,0.9998917981243766,0.999985572408469,0.9999412629696847,400,771,400,0,3257,21
2,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,567.0,0.9983866853272998,0.9985908528436761,0.9988079288145816,0.9997827965743689,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999181622460316,400,803,400,1,4538,27
3,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,494.5,0.9988687873949958,0.9990621166931886,0.9992717260550951,0.9997903694989241,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999291084240453,400,775,400,1,3931,26
4,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,520.0,0.998937076647081,0.9991323471906413,0.9993521127426748,0.9997800919723576,1.0,0.9998917981243766,0.999985572408469,0.9999271788584304,400,813,400,0,4038,25
5,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,617.5,0.9984156012265057,0.9986276629479387,0.9988537952869402,0.9997738714154977,0.999999736694577,0.9998917981243766,0.999985572408469,0.9999102637603776,400,836,400,2,4976,27
6,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,481.5,0.998956782511953,0.9991490657037657,0.9993638298922464,0.9997852307224345,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999301723917245,400,794,400,1,3872,25
7,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,529.5,0.9986624281609751,0.9988609055591934,0.9990633142364522,0.9997974015516589,1.0,0.9998917981243766,0.999985572408469,0.999923914835353,400,749,400,0,4219,26
8,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,490.5,0.9989578682008028,0.9991509804894019,0.9993606084954781,0.9997903694989241,0.9999998683472798,0.9998917981243766,0.999985572408469,0.9999293428575045,400,775,400,1,3918,24
9,9,"(10, 10)",1,col_based,2,2,False,False,True,True,10,478.5,0.9990119200910285,0.9992019613650185,0.9994149831796214,0.9997868534911042,1.0,0.9998917981243766,0.999985572408469,0.9999324265642767,400,788,400,0,3747,23
0,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,476.0,0.9985841177174376,0.9987798776560863,0.9989868568660499,0.9997930741287381,0.999999736694577,0.9998917981243766,0.999985572408469,0.9999266198260975,400,765,400,2,4069,50
1,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,452.5,0.9989266436526542,0.9991165245550719,0.9993346645894676,0.9997817147326864,1.0,0.9998917981243766,0.999985572408469,0.9999325708314931,400,807,400,0,3739,43
2,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,378.5,0.9993026160609474,0.9994786889160111,0.9996801410488103,0.9997984834103157,1.0,0.9998917981243766,0.999985572408469,0.9999464566484828,400,745,400,0,2969,36
3,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,485.5,0.9983767280766379,0.9985707905441021,0.9987817792628767,0.9997890171867608,0.999999736694577,0.9998917981243766,0.999985572408469,0.9999282788907078,400,780,400,2,3977,48
4,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,480.5,0.9986865164820357,0.9988813597430954,0.9990956645805218,0.9997855011836966,1.0,0.9998917981243766,0.999985572408469,0.9999275575579303,400,793,400,0,4017,46
5,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,566.0,0.9973772054391852,0.9975892445097214,0.9978253990333334,0.9997635940585263,0.999999736694577,0.9998917981243766,0.999985572408469,0.9999100653973858,400,874,400,2,4987,57
6,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,429.5,0.9990859019549502,0.9992718664163509,0.999493014566493,0.9997787396740957,1.0,0.9998917981243766,0.999985572408469,0.9999365201546249,400,818,400,0,3520,41
7,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,398.5,0.9992727163598307,0.9994517039488665,0.99965504362291,0.9997965901584345,1.0,0.9998917981243766,0.999985572408469,0.9999435352008396,400,752,400,0,3131,37
8,9,"(10, 10)",1,col_based,2,2,False,True,False,False,10,486.0,0.9989895978860077,0.9991858878123053,0.999411883406835,0.9997738714154977,1.0,0.9998917981243766,0.999985572408469,0.9999261689937986,400,836,400,0,4094,45
